Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
1097,340339090,2018,106690,Manuell,Diesel,Hvit,Forhjulsdrift,99,1.6,1317,110,3,Kasse,4,3,Varebil,1250,119000
1098,341345491,2018,124480,Automat,Diesel,Svart,Firehjulsdrift,150,2.0,1886,167,3,Kasse,5,1,Varebil,2500,349000
1099,341326884,2018,53000,Manuell,Bensin,Blå,Forhjulsdrift,95,1.4,1195,132,5,KombiFemdørs,5,2,Personbil,1200,139000
1100,341303953,2018,154430,Manuell,Diesel,Rød,Firehjulsdrift,99,1.6,1484,119,3,Kasse,6,1,Varebil,1230,139000
1101,341302506,2018,52070,Manuell,Diesel,Hvit,Forhjulsdrift,100,1.5,1622,123,3,Kasse,5,1,Varebil,1122,179000
1102,341274251,2018,163000,Automat,Diesel,Sølv,Firehjulsdrift,190,2.1,2111,177,3,Kasse,5,1,Varebil,2500,339900
1103,341262311,2018,95831,Automat,El+Bensin,Grå,Firehjulsdrift,407,2.0,1963,49,5,Stasjonsvogn,5,1,Personbil,2100,399000
1104,341261364,2018,112200,Manuell,Diesel,Oransje,Forhjulsdrift,95,1.2,1430,127,3,Pickup,2,1,Varebil,1000,99900
1105,279447710,2018,72600,Automat,El+Bensin,Rød,Firehjulsdrift,202,2.0,1860,41,5,SUVOffroad,5,3,Personbil,1500,269000
1106,341252657,2018,68950,Manuell,Diesel,Hvit,Forhjulsdrift,102,2.0,1392,127,2,Kasse,5,1,Varebil,1500,173300
1107,342021201,2016,160180,Automat,Bensin,Svart,Forhjulsdrift,147,1.8,1415,148,5,Stasjonsvogn,5,2,Personbil,1600,169000
1108,341987384,2016,40000,Automat,Diesel,Hvit,Bakhjulsdrift,180,2.0,1597,114,5,Sedan,5,3,Personbil,2000,339000
1109,341952619,2016,28000,Automat,Bensin,Grå,Forhjulsdrift,101,1.0,1046,114,5,KombiFemdørs,5,1,Personbil,900,159000
1110,341945962,2016,105200,Automat,El+Bensin,Beige,Forhjulsdrift,136,1.8,1335,83,5,Stasjonsvogn,5,2,Personbil,345,158305
1111,341946273,2016,123000,Manuell,Bensin,Grå,Forhjulsdrift,110,1.2,1105,111,5,Stasjonsvogn,5,2,Personbil,1100,109000
1112,341946006,2016,67276,Automat,Diesel,Blå,Firehjulsdrift,150,2.0,1641,134,5,SUVOffroad,5,2,Personbil,2100,259000
1113,341929026,2016,69900,Automat,Bensin,Rød,Firehjulsdrift,150,2.0,1324,146,5,SUVOffroad,5,2,Personbil,1200,239900
1114,341860285,2016,73600,Automat,El+Bensin,Grå,Firehjulsdrift,442,3.0,2390,84,5,SUVOffroad,5,3,Personbil,2000,445000
1115,341859857,2016,186000,Manuell,Diesel,Oransje,Forhjulsdrift,102,2.0,1779,162,3,Kasse,6,1,Varebil,2200,148000
1116,341787901,2016,170081,Automat,Bensin,Svart,Firehjulsdrift,180,1.8,1375,154,5,Stasjonsvogn,5,1,Personbil,1600,169000
1117,341612723,2016,241200,Automat,Bensin,Hvit,Forhjulsdrift,122,1.6,1320,124,5,KombiFemdørs,5,1,Personbil,1200,119000
1118,341498723,2016,104500,Automat,Diesel,Svart,Firehjulsdrift,150,2.0,1590,128,7,Flerbruksbil,5,1,Personbil,1600,218800
1119,341453951,2016,94500,Automat,Diesel,Svart,Bakhjulsdrift,136,2.1,1540,119,5,Stasjonsvogn,5,2,Personbil,1800,269000
1120,341426469,2016,113000,Automat,Diesel,Rød,Firehjulsdrift,175,2.2,1628,144,5,SUVOffroad,5,2,Personbil,2000,269000
1121,341380747,2016,89330,Manuell,Diesel,Hvit,Forhjulsdrift,122,2.0,1613,139,3,Kasse,5,1,Varebil,2500,169000
1122,341357770,2016,144500,Automat,Diesel,Sølv,Firehjulsdrift,190,2.1,2001,174,3,Kasse,4,1,Varebil,2500,279000
1123,341333158,2016,103500,Automat,Bensin,Grå,Forhjulsdrift,122,1.6,1385,132,5,KombiFemdørs,5,3,Personbil,1200,215000
1124,341326854,2016,129500,Automat,Bensin,Grå,Firehjulsdrift,192,2.0,1540,146,5,SUVOffroad,5,2,Personbil,2000,249000
1125,341325971,2016,107522,Automat,El+Bensin,Bronse,Forhjulsdrift,136,1.8,1370,82,5,KombiFemdørs,5,2,Personbil,385,139000
1126,341303307,2016,66170,Automat,Diesel,Hvit,Forhjulsdrift,99,1.6,1333,108,3,Kasse,5,2,Varebil,1250,149000
1127,341301107,2016,88800,Automat,El+Bensin,Hvit,Forhjulsdrift,204,1.4,1524,37,5,KombiFemdørs,5,2,Personbil,1500,169000
1128,341279563,2016,95000,Automat,Bensin,Svart,Bakhjulsdrift,136,1.5,1425,126,5,Sedan,4,2,Personbil,1300,219800
1129,341276340,2016,108489,Automat,Bensin,Svart,Forhjulsdrift,190,2.0,1693,144,5,Stasjonsvogn,4,2,Personbil,1600,299900
1130,341274988,2016,202000,Automat,El+Bensin,Hvit,Bakhjulsdrift,279,2.0,1765,53,5,Stasjonsvogn,5,2,Personbil,1600,159900
1131,341274293,2016,129219,Automat,El+Bensin,Sølv,Bakhjulsdrift,223,2.5,1620,107,5,Sedan,4,2,Personbil,750,229000
1132,341268959,2016,164000,Automat,Diesel,Blå,Firehjulsdrift,190,2.1,2111,177,3,Kasse,4,2,Varebil,2500,299900
1133,341257326,2016,230038,Automat,Diesel,Grå,Firehjulsdrift,150,2.0,1641,140,5,SUVOffroad,5,1,Personbil,2100,159900
1134,341259375,2016,114032,Automat,Diesel,Grå,Forhjulsdrift,136,1.6,1279,119,5,KombiFemdørs,5,1,Personbil,1500,155000
1135,341231053,2016,49500,Automat,Diesel,Brun,Forhjulsdrift,130,1.6,1461,122,5,KombiFemdørs,5,2,Personbil,1400,209000
1136,341222326,2016,131000,Automat,Diesel,Svart,Forhjulsdrift,136,1.6,1279,119,5,KombiFemdørs,5,2,Personbil,1500,149000
1137,341197460,2016,180000,Automat,Diesel,Hvit,Firehjulsdrift,136,2.1,2111,177,3,Kasse,5,1,Varebil,2500,239900
1138,340844194,2016,47850,Automat,Diesel,Grå,Forhjulsdrift,99,1.6,1411,108,3,Kasse,4,2,Varebil,1200,119000
1139,341176944,2016,144500,Automat,Bensin,Grå,Forhjulsdrift,110,1.2,1176,112,5,KombiFemdørs,5,4,Personbil,1300,119999
1140,341143509,2016,119017,Automat,Bensin,Hvit,Forhjulsdrift,110,1.2,1103,109,5,Stasjonsvogn,5,2,Personbil,1100,129500
1141,341137834,2016,87000,Automat,El+Bensin,Rød,Firehjulsdrift,189,2.0,1845,42,5,SUVOffroad,5,1,Personbil,1500,219500
1142,341112805,2016,120000,Automat,Diesel,Grå,Firehjulsdrift,272,3.0,1995,159,5,SUVOffroad,5,1,Personbil,3500,569900
1143,341098228,2016,114000,Manuell,Bensin,Blå,Forhjulsdrift,205,1.6,1200,130,5,KombiFemdørs,5,4,Personbil,1400,179000
1144,341091543,2016,136400,Automat,Bensin,Hvit,Firehjulsdrift,180,2.0,1570,170,5,SUVOffroad,4,1,Personbil,2500,279000
1145,341014361,2016,38900,Manuell,Bensin,Brun,Forhjulsdrift,90,1.2,1085,107,5,KombiFemdørs,5,1,Personbil,900,148000
1146,340997682,2016,58000,Manuell,Diesel,Sølv,Forhjulsdrift,102,2.0,1304,120,2,Kasse,4,2,Varebil,1500,159476
1147,340991297,2016,145100,Automat,El+Bensin,Sølv,Forhjulsdrift,268,1.4,1660,0,5,Stasjonsvogn,5,4,Personbil,1600,159900
1148,340919567,2016,119500,Manuell,Diesel,Rød,Forhjulsdrift,99,1.6,1317,110,3,Kasse,4,6,Varebil,1250,84476
1149,340859201,2016,151000,Automat,Diesel,Blå,Firehjulsdrift,150,2.0,1598,149,5,SUVOffroad,5,2,Personbil,2500,329900
1150,340886787,2016,98000,Automat,El+Bensin,Grå,Firehjulsdrift,313,2.0,2230,77,5,SUVOffroad,5,3,Personbil,2700,359900
1151,340881987,2016,112500,Manuell,Diesel,Grå,Forhjulsdrift,136,1.6,1538,99,5,KombiFemdørs,5,1,Personbil,1800,149000
1152,340615794,2016,144000,Automat,Diesel,Svart,Firehjulsdrift,163,2.0,1745,136,5,SUVOffroad,5,2,Personbil,2400,279000
1153,340562275,2016,119000,Manuell,Diesel,Hvit,Forhjulsdrift,128,2.0,1686,168,3,Kasse,5,2,Varebil,2000,77776
1154,340437681,2016,171300,Automat,Diesel,Sølv,Firehjulsdrift,150,2.0,1886,163,2,Kasse,5,1,Varebil,2500,199000
1155,340433547,2016,128000,Automat,Diesel,Grå,Firehjulsdrift,313,3.0,2110,157,5,SUVOffroad,5,2,Personbil,3500,489000
1156,340432641,2016,101900,Manuell,Bensin,Svart,Forhjulsdrift,114,1.2,1412,0,5,SUVOffroad,5,2,Personbil,1200,154900
1157,340408252,2016,174500,Manuell,Diesel,Svart,Firehjulsdrift,114,1.6,1429,154,3,Kasse,3,4,Varebil,910,88476
1158,340373332,2016,51200,Automat,Bensin,Sølv,Firehjulsdrift,114,1.6,1390,146,5,KombiFemdørs,5,1,Personbil,1200,259000
1159,340359166,2016,139000,Manuell,Diesel,Grå,Forhjulsdrift,101,1.5,1443,115,3,Kasse,4,1,Varebil,1200,99976
1160,340357238,2016,141500,Manuell,Diesel,Hvit,Forhjulsdrift,99,1.6,1205,86,5,KombiFemdørs,5,1,Personbil,1550,99000
1161,342052283,2020,27600,Manuell,Bensin,Hvit,Forhjulsdrift,100,1.0,1320,163,2,Kasse,4,1,Varebil,850,134400
1162,342058319,2020,131041,Automat,Diesel,Oransje,Firehjulsdrift,150,2.4,2110,183,2,Pickup,4,1,Varebil,3050,399000
1163,342061423,2019,53300,Automat,Diesel,Hvit,Firehjulsdrift,150,2.0,1942,188,3,Kasse,5,1,Varebil,2500,369000
1164,342053483,2019,94194,Automat,El+Bensin,Sølv,Forhjulsdrift,141,1.6,1420,26,5,KombiFemdørs,5,1,Personbil,750,168900
1165,342050851,2019,117500,Manuell,Diesel,Hvit,Forhjulsdrift,102,2.0,1452,127,2,Kasse,4,1,Varebil,1500,139900
1166,342050580,2019,115500,Automat,Diesel,Hvit,Forhjulsdrift,131,1.5,1518,109,5,SUVOffroad,5,1,Personbil,1300,239900
1167,342047625,2019,93000,Automat,Diesel,Blå,Firehjulsdrift,200,3.2,2241,228,2,Pickup,4,1,Varebil,3500,395000
1168,342026784,2019,92500,Automat,Bensin,Hvit,Firehjulsdrift,565,5.0,2449,298,5,SUVOffroad,5,2,Personbil,3500,1545000
1169,342026624,2019,62345,Automat,El+Bensin,Grå,Firehjulsdrift,404,2.0,2579,72,5,SUVOffroad,5,3,Personbil,2500,959000
1170,342026451,2019,77213,Automat,Diesel,Grå,Firehjulsdrift,306,3.0,2305,201,7,SUVOffroad,5,2,Personbil,3500,879000
1171,342009113,2019,73000,Automat,Bensin,Rød,Firehjulsdrift,360,5.3,2430,290,3,Pickup,4,1,Varebil,3500,669990
1172,341997903,2019,22490,Manuell,Diesel,Hvit,Firehjulsdrift,122,2.0,1503,152,2,Kasse,5,1,Varebil,1450,269000
1173,341380959,2007,285000,Manuell,Diesel,Rød,Firehjulsdrift,136,2.5,1900,228,2,Pickup,2,5,Varebil,2700,69931
1174,341966128,2014,107155,Manuell,Diesel,Svart,Forhjulsdrift,116,1.6,1315,112,5,Flerbruksbil,4,2,Personbil,1200,69900
1175,341783757,2013,93600,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1370,133,2,Kasse,4,1,Varebil,1000,69900
1176,341783509,2014,356500,Automat,Diesel,Grå,Firehjulsdrift,170,2.1,1660,151,5,Stasjonsvogn,5,2,Personbil,1800,69900
1177,341120448,2006,166500,Manuell,Diesel,Svart,Firehjulsdrift,109,2.0,1690,216,5,SUVOffroad,5,3,Personbil,1850,69900
1178,341041056,2012,131500,Manuell,Diesel,Rød,Forhjulsdrift,114,1.6,1384,0,5,KombiFemdørs,5,2,Personbil,1300,69900
1179,340465356,2013,64600,Manuell,Bensin,Beige,Forhjulsdrift,83,1.2,970,0,5,KombiFemdørs,5,1,Personbil,850,69900
1180,339982193,2011,181000,Manuell,Diesel,Svart,Forhjulsdrift,116,2.0,1645,139,5,Stasjonsvogn,5,1,Personbil,1800,69900
1181,339864130,2008,185600,Manuell,Bensin,Grå,Bakhjulsdrift,143,2.0,1505,144,5,Stasjonsvogn,5,3,Personbil,1250,69900
1182,338715701,2012,140900,Automat,Diesel,Svart,Forhjulsdrift,110,1.5,1360,110,5,Stasjonsvogn,5,1,Personbil,1500,69900
1183,338309615,2012,151500,Automat,Diesel,Svart,Forhjulsdrift,163,2.0,1760,159,7,Flerbruksbil,5,3,Personbil,1800,69900
1184,331398839,2007,246000,Automat,Diesel,Grå,Forhjulsdrift,163,2.4,1653,209,5,Stasjonsvogn,5,2,Personbil,1800,69900
1185,337449378,2012,185000,Manuell,Diesel,Grå,Forhjulsdrift,131,2.0,1816,119,7,Flerbruksbil,5,4,Personbil,1150,69900
1186,334174062,2010,119900,Manuell,Diesel,Blå,Forhjulsdrift,109,1.6,1319,119,5,Stasjonsvogn,5,2,Personbil,1300,69900
1187,332035031,2012,158000,Manuell,Diesel,Brun,Forhjulsdrift,116,1.7,1415,135,5,SUVOffroad,4,5,Personbil,1200,69900
1188,328870921,2012,161800,Automat,Diesel,Blå,Forhjulsdrift,111,1.6,1615,120,5,Stasjonsvogn,5,4,Personbil,1300,69900
1189,322429045,2012,61000,Manuell,Bensin,Blå,Bakhjulsdrift,99,1.3,1146,128,5,KombiFemdørs,5,1,Personbil,1000,69900
1190,307131694,2008,242700,Automat,Bensin,Grå,Bakhjulsdrift,190,2.5,1695,184,5,Stasjonsvogn,5,5,Personbil,1800,69900
1191,257913472,2012,141000,Manuell,Bensin,Brun,Forhjulsdrift,105,1.2,1424,149,7,Flerbruksbil,5,2,Personbil,1300,69900
1192,323742449,2015,113926,Manuell,Bensin,Svart,Forhjulsdrift,116,1.2,1377,129,5,KombiFemdørs,5,3,Personbil,1200,120000
1193,322037141,2013,127500,Manuell,Bensin,Svart,Forhjulsdrift,122,1.4,1426,152,5,SUVOffroad,4,1,Personbil,1600,119999
1194,338292831,2015,182566,Manuell,Diesel,Svart,Forhjulsdrift,125,2.2,1881,197,3,Kasse,4,4,Varebil,2500,119995
1195,341893626,2017,113990,Manuell,Diesel,Hvit,Forhjulsdrift,122,2.0,1613,139,3,Kasse,5,2,Varebil,2500,119990
1196,340966067,2014,170100,Automat,Diesel,Svart,Forhjulsdrift,131,1.6,1530,119,5,SUVOffroad,5,2,Personbil,1400,119900
1197,340253818,2013,152100,Automat,Bensin,Rød,Forhjulsdrift,145,1.8,1471,0,5,Stasjonsvogn,5,2,Personbil,1600,119900
1198,340164354,2013,188000,Automat,Bensin,Brun,Forhjulsdrift,200,2.0,1502,180,5,Stasjonsvogn,5,2,Personbil,1600,119900
1199,338541713,2017,170000,Automat,Bensin,Grå,Forhjulsdrift,131,1.2,1317,115,7,Flerbruksbil,5,2,Personbil,1350,119900
1200,340300143,2008,295000,Automat,Diesel,Svart,Firehjulsdrift,190,3.0,2185,254,5,SUVOffroad,5,11,Personbil,3500,119845
1201,323754481,2013,317000,Automat,Diesel,Sølv,Firehjulsdrift,179,2.0,1903,219,2,Kasse,4,4,Varebil,2500,119422
1202,340129165,2013,118300,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1464,133,5,Stasjonsvogn,4,1,Personbil,1500,119305
1203,334704182,2013,128000,Automat,Bensin,Grå,Forhjulsdrift,147,1.8,1471,154,5,Stasjonsvogn,4,5,Personbil,1600,119305
1204,341368948,2014,193615,Automat,Bensin,Grå,Forhjulsdrift,147,1.8,1430,154,5,Stasjonsvogn,5,2,Personbil,1600,119000
1205,341113576,2018,78000,Manuell,Bensin,Blå,Forhjulsdrift,86,1.2,980,110,5,KombiFemdørs,5,1,Personbil,300,119000
1206,341049347,2013,169600,Manuell,Diesel,Grå,Forhjulsdrift,114,1.6,1576,119,5,Stasjonsvogn,5,2,Personbil,1300,119000
1207,340888297,2013,243900,Automat,Diesel,Grå,Forhjulsdrift,163,2.0,1739,149,5,Stasjonsvogn,5,3,Personbil,1600,119000
1208,329150174,2012,103000,Manuell,Diesel,Hvit,Forhjulsdrift,110,1.5,1320,137,5,KombiFemdørs,5,1,Personbil,1200,119000
1209,340098407,2016,137940,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.5,1388,111,2,Kasse,4,1,Varebil,1200,119000
1210,338292571,2011,214000,Manuell,Diesel,Svart,Forhjulsdrift,163,2.0,1765,152,7,Flerbruksbil,4,4,Personbil,1800,119000
1211,338413116,2009,276500,Automat,Diesel,Grå,Bakhjulsdrift,170,2.1,1565,187,5,Sedan,4,4,Personbil,1900,119000
1212,337292465,2014,243397,Automat,Diesel,Hvit,Firehjulsdrift,140,2.0,1632,162,5,SUVOffroad,5,7,Personbil,2100,119000
1213,336927702,2014,135000,Automat,Diesel,Brun,Forhjulsdrift,116,2.0,1472,134,5,Stasjonsvogn,5,3,Personbil,1500,119000
1214,332822905,2011,127643,Manuell,Diesel,Grå,Forhjulsdrift,140,2.0,1747,146,7,Flerbruksbil,4,2,Personbil,2200,119000
1215,333013180,2016,75000,Manuell,Bensin,Rød,Forhjulsdrift,84,1.2,1206,134,2,Kasse,5,2,Varebil,1300,119000
1216,328089423,2012,152300,Automat,Diesel,Grå,Forhjulsdrift,112,1.6,1420,114,5,KombiFemdørs,5,1,Personbil,1400,119000
1217,277728040,2014,72000,Manuell,Diesel,Grå,Forhjulsdrift,92,1.6,1090,93,5,KombiFemdørs,5,1,Personbil,1300,119000
1218,315596522,2014,161000,Automat,Diesel,Svart,Forhjulsdrift,105,1.6,1335,104,5,Stasjonsvogn,5,2,Personbil,1500,119000
1219,316068050,2013,204913,Automat,Diesel,Rød,Firehjulsdrift,140,2.0,1703,162,5,SUVOffroad,4,4,Personbil,2100,118997
1220,340853837,2017,147606,Manuell,Diesel,Hvit,Forhjulsdrift,125,1.6,1743,155,3,Kasse,6,5,Varebil,2000,118476
1221,340187596,2017,174000,Manuell,Diesel,Grå,Forhjulsdrift,122,2.0,1613,139,3,Kasse,6,5,Varebil,2500,118476
1222,339299453,2016,79500,Manuell,Bensin,Sølv,Forhjulsdrift,110,1.2,1054,110,5,KombiFemdørs,5,5,Personbil,1100,116990
1223,341755348,2012,131000,Automat,Diesel,Blå,Forhjulsdrift,105,1.6,1265,109,5,KombiFemdørs,4,3,Personbil,1400,116845
1224,341752844,2017,181000,Manuell,Diesel,Rød,Firehjulsdrift,150,2.0,1745,173,3,Kasse,6,1,Varebil,2500,116476
1225,338297520,2010,194200,Manuell,Diesel,Hvit,Bakhjulsdrift,136,2.0,1395,119,4,Coupe,2,2,Personbil,1200,115900
1226,342050426,2013,149200,Manuell,Diesel,Grå,Forhjulsdrift,114,1.6,1416,99,5,KombiFemdørs,5,2,Personbil,1300,115500
1227,341902723,2015,115000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1343,139,2,Kasse,1,1,Varebil,1400,115476
1228,340863148,2017,116200,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.5,1416,111,3,Kasse,4,1,Varebil,1200,115000
1229,341518189,2010,159000,Automat,Bensin,Hvit,Firehjulsdrift,150,2.0,1470,195,5,SUVOffroad,5,1,Personbil,1500,115000
1230,340611823,2013,221000,Automat,Diesel,Grå,Firehjulsdrift,150,2.2,1603,144,5,SUVOffroad,5,3,Personbil,2000,115000
1231,340067527,2016,99200,Manuell,Diesel,Grå,Forhjulsdrift,100,1.6,1200,94,5,Stasjonsvogn,5,2,Personbil,1200,115000
1232,341515081,2013,202000,Automat,Diesel,Hvit,Forhjulsdrift,150,2.2,1430,129,5,Stasjonsvogn,5,6,Personbil,1600,91805
1233,340802623,2014,189800,Manuell,Bensin,Hvit,Forhjulsdrift,140,1.4,1197,121,5,Stasjonsvogn,4,3,Personbil,1500,93672
1234,340478861,2004,251319,Automat,Diesel,Grønn,Firehjulsdrift,163,2.4,2185,242,7,SUVOffroad,5,1,Personbil,2250,91845
1235,339451211,2013,128426,Manuell,Bensin,Svart,Forhjulsdrift,105,1.2,1160,116,5,KombiFemdørs,5,2,Personbil,1300,94000
1236,338225470,2010,207700,Manuell,Diesel,Svart,Firehjulsdrift,150,2.2,1595,159,5,SUVOffroad,5,1,Personbil,2000,94999
1237,338108830,2011,121000,Manuell,Diesel,Rød,Forhjulsdrift,116,1.8,1420,145,5,KombiFemdørs,4,6,Personbil,1400,93845
1238,337863682,2009,242000,Manuell,Diesel,Sølv,Firehjulsdrift,170,2.0,1730,175,5,SUVOffroad,5,3,Personbil,2000,94900
1239,333988777,2014,68000,Manuell,Bensin,Hvit,Forhjulsdrift,80,1.0,980,99,5,KombiFemdørs,5,1,Personbil,650,95000
1240,327330856,2013,175000,Manuell,Diesel,Sølv,Forhjulsdrift,116,1.8,1415,125,5,SUVOffroad,5,2,Personbil,1400,94147
1241,313141994,2015,112000,Manuell,Bensin,Blå,Forhjulsdrift,110,1.2,1054,110,5,KombiFemdørs,5,4,Personbil,1100,94961
1242,341022225,2012,272200,Automat,Diesel,Blå,Firehjulsdrift,163,2.1,1930,237,3,Kasse,6,6,Varebil,2500,99900
1243,341956484,2010,81400,Automat,Diesel,Rød,Forhjulsdrift,105,1.6,1467,129,5,KombiFemdørs,5,2,Personbil,1400,99000
1244,341930943,2014,93000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1343,139,2,Kasse,4,1,Varebil,1400,99000
1245,341930618,2014,77600,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1343,139,2,Kasse,4,1,Varebil,1400,99000
1246,341864421,2010,80000,Manuell,Diesel,Sølv,Forhjulsdrift,105,1.6,1314,99,5,KombiFemdørs,5,1,Personbil,1400,99900
1247,341762068,2011,80100,Automat,Diesel,Grå,Forhjulsdrift,111,1.6,1497,129,5,SUVOffroad,4,1,Personbil,1090,99900
1248,341723116,2007,145500,Automat,Bensin,Svart,Firehjulsdrift,150,2.0,1470,195,5,SUVOffroad,5,2,Personbil,1500,99999
1249,341488671,2013,141018,Automat,Bensin,Brun,Forhjulsdrift,105,1.2,1295,154,5,Stasjonsvogn,4,5,Personbil,1200,99404
1250,342176603,2016,126051,Manuell,Bensin,Svart,Forhjulsdrift,132,1.6,1379,147,5,SUVOffroad,5,1,Personbil,1400,169000
1251,342175650,2016,145763,Automat,Diesel,Svart,Firehjulsdrift,150,2.2,1495,144,5,SUVOffroad,5,1,Personbil,2000,229000
1252,342159774,2016,83640,Automat,Bensin,Blå,Firehjulsdrift,120,1.6,1190,130,5,SUVOffroad,5,2,Personbil,1200,199000
1253,342176273,2021,49800,Automat,Diesel,Grå,Firehjulsdrift,190,2.0,2180,209,3,Kasse,5,1,Varebil,2500,519000
1254,342175461,2021,83660,Automat,Diesel,Blå,Firehjulsdrift,163,1.9,2010,241,2,Pickup,5,1,Varebil,3500,529950
1255,342148824,2021,57938,Automat,El+Bensin,Grå,Firehjulsdrift,186,2.0,1527,148,5,SUVOffroad,5,1,Personbil,1300,289900
1256,342090433,2021,20100,Automat,El+Bensin,Hvit,Forhjulsdrift,116,1.5,1090,98,5,KombiFemdørs,5,1,Personbil,450,279000
1257,342357481,2013,123857,Manuell,Bensin,Svart,Forhjulsdrift,135,1.6,1305,149,5,SUVOffroad,5,1,Personbil,1200,99500
1258,342328446,2013,165100,Automat,Bensin,Brun,Forhjulsdrift,140,1.4,1378,154,5,KombiFemdørs,5,2,Personbil,1400,99900
1259,342208506,2016,87250,Manuell,Diesel,Blå,Forhjulsdrift,99,1.6,1340,108,3,Kasse,5,1,Varebil,1250,98000
1260,341401644,2013,143750,Manuell,Bensin,Brun,Forhjulsdrift,116,1.6,1260,133,5,SUVOffroad,4,6,Personbil,1200,99900
1261,341402648,2013,171500,Manuell,Bensin,Svart,Forhjulsdrift,122,1.4,1426,152,5,SUVOffroad,5,1,Personbil,1600,98000
1262,341392957,2012,57200,Manuell,Diesel,Sølv,Forhjulsdrift,95,1.6,1419,109,5,Stasjonsvogn,4,2,Personbil,1200,99000
1263,341389964,2010,107246,Manuell,Diesel,Svart,Firehjulsdrift,90,1.4,1240,130,5,KombiFemdørs,5,2,Personbil,800,99000
1264,341981109,2008,206800,Automat,Diesel,Svart,Forhjulsdrift,109,2.0,1470,161,5,KombiFemdørs,5,2,Personbil,1500,54900
1265,341952878,2014,179700,Manuell,Diesel,Svart,Forhjulsdrift,116,1.6,1492,120,5,Flerbruksbil,5,1,Personbil,1200,54900
1266,339804986,2013,145000,Manuell,Bensin,Brun,Forhjulsdrift,125,1.0,1257,114,5,Sedan,4,1,Personbil,1200,54305
1267,338246038,2011,183500,Manuell,Diesel,Hvit,Forhjulsdrift,114,1.6,1477,114,5,Stasjonsvogn,5,2,Personbil,1300,55000
1268,333520112,2010,369000,Automat,Diesel,Sølv,Bakhjulsdrift,136,2.1,1770,159,5,Stasjonsvogn,5,2,Personbil,2100,54777
1269,331615781,2011,174225,Manuell,Diesel,Sølv,Firehjulsdrift,90,1.4,1240,130,5,SUVOffroad,4,1,Personbil,800,53000
1270,329996624,2011,152000,Manuell,Diesel,Blå,Bakhjulsdrift,116,2.0,1310,117,5,KombiFemdørs,5,3,Personbil,1200,55000
1271,342294871,2009,134300,Manuell,Bensin,Grå,Forhjulsdrift,101,1.3,1250,136,5,KombiFemdørs,4,5,Personbil,1000,59000
1272,342286210,2007,213000,Manuell,Diesel,Blå,Firehjulsdrift,185,2.4,1743,194,7,Stasjonsvogn,5,2,Personbil,1800,59845
1273,342241323,2005,170620,Automat,Diesel,Grønn,Firehjulsdrift,111,2.0,1698,210,5,SUVOffroad,4,4,Personbil,1600,56845
1274,342209161,2011,43298,Manuell,Bensin,Grønn,Firehjulsdrift,94,1.2,1140,128,5,KombiFemdørs,5,1,Personbil,1000,59900
1275,342210040,2009,118500,Manuell,Diesel,Grå,Firehjulsdrift,150,2.0,1485,152,5,KombiFemdørs,4,5,Personbil,1600,59900
1276,342183444,2014,250700,Manuell,Diesel,Svart,Firehjulsdrift,114,1.6,1429,154,3,Stasjonsvogn,3,1,Varebil,910,59000
1277,342164050,2010,180263,Manuell,Diesel,Grå,Forhjulsdrift,109,1.6,1507,104,5,Stasjonsvogn,5,3,Personbil,1300,60000
1278,342061061,2013,223000,Manuell,Diesel,Svart,Forhjulsdrift,114,1.6,1315,119,5,Flerbruksbil,5,1,Personbil,1300,59900
1279,341981616,2011,100700,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1508,153,3,Kasse,5,1,Varebil,750,59900
1280,342337514,2017,67000,Manuell,Diesel,Hvit,Forhjulsdrift,99,1.6,1396,110,3,Kasse,6,1,Varebil,1200,89900
1281,342281671,2014,356500,Automat,Diesel,Grå,Firehjulsdrift,170,2.1,1660,151,5,Stasjonsvogn,5,2,Personbil,1800,89900
1282,342227307,2015,158000,Manuell,Diesel,Grå,Forhjulsdrift,90,1.6,1185,106,5,Stasjonsvogn,5,2,Personbil,1200,88000
1283,342225532,2010,220000,Automat,Diesel,Hvit,Bakhjulsdrift,177,2.0,1620,154,5,Stasjonsvogn,5,3,Personbil,1800,89900
1284,342193273,2012,155000,Automat,Bensin,Svart,Forhjulsdrift,122,1.4,1270,147,5,Stasjonsvogn,5,3,Personbil,1300,89900
1285,342162219,2012,217000,Manuell,Diesel,Hvit,Forhjulsdrift,124,2.0,1624,119,5,Stasjonsvogn,5,2,Personbil,1600,88000
1286,340106769,2011,115000,Manuell,Diesel,Hvit,Forhjulsdrift,75,1.6,1508,153,3,Kasse,5,3,Varebil,750,89000
