id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Hjuldrift,Effekt,Vekt,AntallSeter,Karosseri,AntallDører,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
225,335773130,2007,135550,Manuell,Diesel,Forhjulsdrift,105,1420,5,Sedan,4,Personbil,1400,17999
226,338931478,2006,188132,Manuell,Diesel,Forhjulsdrift,109,1492,5,Stasjonsvogn,5,Personbil,1300,19845
227,336170012,2008,175000,Manuell,Diesel,Forhjulsdrift,110,1350,5,Stasjonsvogn,5,Personbil,1400,17845
228,338651261,2009,343700,Manuell,Diesel,Forhjulsdrift,120,1640,5,Stasjonsvogn,5,Personbil,1500,17500
229,338562717,2011,230000,Manuell,Diesel,Forhjulsdrift,90,1344,5,Stasjonsvogn,4,Personbil,1400,16845
230,338528239,2006,236600,Manuell,Diesel,Forhjulsdrift,105,1642,5,Flerbruksbil,5,Personbil,1500,19900
231,338486721,2007,275000,Automat,Diesel,Forhjulsdrift,150,1615,5,Stasjonsvogn,5,Personbil,1800,19900
232,338288601,2004,103000,Manuell,Bensin,Forhjulsdrift,75,1322,5,KombiFemdørs,4,Personbil,1000,16845
233,338130081,2005,281000,Manuell,Diesel,Forhjulsdrift,105,1534,5,Sedan,5,Personbil,1500,19845
234,336007934,2005,326753,Manuell,Diesel,Firehjulsdrift,116,1370,5,SUV,5,Personbil,1500,19845
235,337974043,2007,193624,Manuell,Diesel,Forhjulsdrift,110,1310,5,KombiFemdørs,5,Personbil,1400,19845
236,337966528,2003,231000,Automat,Bensin,Firehjulsdrift,170,1769,5,Sedan,4,Personbil,1900,18845
237,337938361,2004,350000,Manuell,Diesel,Forhjulsdrift,136,1387,5,Sedan,4,Personbil,1500,15845
238,337842234,2006,268000,Manuell,Bensin,Forhjulsdrift,80,1185,5,KombiFemdørs,5,Personbil,1000,19990
239,337845573,2004,163326,Manuell,Diesel,Bakhjulsdrift,82,1250,5,Flerbruksbil,5,Personbil,1000,16845
240,337819011,2007,195433,Manuell,Bensin,Forhjulsdrift,98,1695,5,Sedan,4,Personbil,1200,19845
241,327678481,2008,269800,Manuell,Diesel,Firehjulsdrift,140,1609,5,Stasjonsvogn,5,Personbil,2000,19127
242,337590305,2004,148575,Manuell,Bensin,Forhjulsdrift,87,1275,5,Flerbruksbil,4,Personbil,1200,16845
243,337526382,2008,235000,Manuell,Bensin,Forhjulsdrift,69,1125,5,KombiFemdørs,5,Personbil,800,19845
244,337524612,2011,282000,Manuell,Diesel,Forhjulsdrift,116,1570,5,Stasjonsvogn,4,Personbil,1600,19845
245,337463797,2004,183741,Manuell,Bensin,Forhjulsdrift,75,1324,5,KombiFemdørs,4,Personbil,1000,15845
246,337350332,2002,194000,Manuell,Bensin,Forhjulsdrift,97,1160,5,KombiFemdørs,5,Personbil,1000,18074
247,337263224,2006,224000,Manuell,Diesel,Forhjulsdrift,116,1505,5,KombiFemdørs,4,Personbil,1800,19000
248,323443711,2008,310000,Automat,Diesel,Bakhjulsdrift,170,1735,5,Stasjonsvogn,5,Personbil,2100,16995
249,336661912,2006,158000,Manuell,Bensin,Forhjulsdrift,64,1176,5,KombiFemdørs,5,Personbil,800,20000
250,336595754,2007,202718,Manuell,Bensin,Forhjulsdrift,125,1383,5,Stasjonsvogn,4,Personbil,1300,15845
251,336495286,2012,160000,Manuell,Diesel,Forhjulsdrift,129,1657,5,Stasjonsvogn,4,Personbil,1400,20000
252,335715895,2000,351980,Manuell,Diesel,Forhjulsdrift,140,1579,5,Sedan,5,Personbil,1800,19845
253,335694028,1999,197000,Automat,Bensin,Bakhjulsdrift,150,1500,5,Sedan,4,Personbil,1740,19345
254,335514299,2006,320000,Automat,Diesel,Firehjulsdrift,224,1825,5,Stasjonsvogn,4,Personbil,1900,20000
255,318481848,2004,322290,Manuell,Diesel,Firehjulsdrift,150,1745,5,SUV,5,Personbil,1700,16777
256,335242119,2004,178299,Manuell,Bensin,Forhjulsdrift,84,1005,5,Stasjonsvogn,5,Personbil,900,20000
257,334939893,2009,238444,Manuell,Diesel,Forhjulsdrift,109,1503,5,Sedan,4,Personbil,1370,18000
258,328344451,2006,243000,Automat,Diesel,Forhjulsdrift,150,1615,5,Stasjonsvogn,5,Personbil,1800,15777
259,333435153,2014,290000,Automat,Diesel,Forhjulsdrift,90,1410,3,Stasjonsvogn,5,Varebil,990,20000
260,332073874,2007,176195,Manuell,Diesel,Forhjulsdrift,126,1465,5,Stasjonsvogn,4,Personbil,1300,19000
261,330298881,2008,148000,Manuell,Diesel,Firehjulsdrift,109,1411,5,Sedan,4,Personbil,1300,16777
262,328206898,2004,191234,Manuell,Bensin,Forhjulsdrift,65,910,5,KombiFemdørs,4,Personbil,650,16777
263,321571489,2009,220700,Manuell,Bensin,Forhjulsdrift,69,980,5,KombiFemdørs,4,Personbil,750,19999
264,317252546,2003,147000,Manuell,Bensin,Forhjulsdrift,101,1092,5,KombiFemdørs,5,Personbil,1200,19000
265,313220187,2009,266100,Manuell,Diesel,Forhjulsdrift,90,1517,5,Stasjonsvogn,4,Personbil,1400,19000
266,341013373,2004,119500,Manuell,Bensin,Forhjulsdrift,101,1113,5,KombiFemdørs,5,Personbil,900,20885
267,341441693,2003,184000,Manuell,Bensin,Forhjulsdrift,105,1380,5,Stasjonsvogn,4,Personbil,1200,21795
268,341457800,2004,105056,Manuell,Bensin,Bakhjulsdrift,102,1040,5,Flerbruksbil,5,Personbil,1000,21074
269,338672306,2010,217000,Manuell,Diesel,Forhjulsdrift,109,1282,5,KombiFemdørs,5,Personbil,1300,21845
270,341442953,2008,235000,Automat,Diesel,Forhjulsdrift,109,1395,5,KombiFemdørs,4,Personbil,1500,24845
271,341435674,2003,202000,Manuell,Bensin,Forhjulsdrift,98,1165,5,KombiFemdørs,5,Personbil,1300,20845
272,341409966,2010,219417,Manuell,Diesel,Forhjulsdrift,105,1380,5,Stasjonsvogn,4,Personbil,1400,21845
273,341404512,2006,204354,Manuell,Bensin,Forhjulsdrift,102,1349,5,KombiFemdørs,4,Personbil,1200,20845
274,341381575,2012,282000,Manuell,Diesel,Forhjulsdrift,95,1419,5,Stasjonsvogn,4,Personbil,1200,24845
275,247217669,2007,273000,Automat,Diesel,Forhjulsdrift,150,1615,5,Stasjonsvogn,5,Personbil,1800,24729
276,341367312,2010,237300,Manuell,Diesel,Forhjulsdrift,105,1465,5,Stasjonsvogn,5,Personbil,1400,21845
277,311373675,2008,201412,Manuell,Diesel,Forhjulsdrift,101,1428,5,KombiFemdørs,5,Personbil,1400,25000
278,341356683,2005,299043,Manuell,Diesel,Forhjulsdrift,101,1613,7,Stasjonsvogn,5,Personbil,1200,20345
279,341356156,2013,407271,Manuell,Diesel,Forhjulsdrift,115,1255,5,KombiFemdørs,5,Personbil,1300,24305
280,340665725,2007,188000,Manuell,Diesel,Firehjulsdrift,129,1590,5,SUV,5,Personbil,2000,21345
281,341039959,2008,280000,Manuell,Diesel,Forhjulsdrift,116,1576,5,Stasjonsvogn,4,Personbil,1800,22845
282,341287539,2003,388000,Automat,Bensin,Firehjulsdrift,209,2186,7,SUV,5,Personbil,2250,22845
283,341288386,2009,155665,Manuell,Bensin,Forhjulsdrift,80,1228,5,KombiFemdørs,5,Personbil,1000,21845
284,341274751,2008,177000,Manuell,Diesel,Forhjulsdrift,140,1470,5,Stasjonsvogn,5,Personbil,1600,22845
285,341265493,2002,110449,Automat,Bensin,Forhjulsdrift,75,960,5,KombiFemdørs,5,Personbil,1000,20074
286,341221021,2007,190454,Manuell,Bensin,Forhjulsdrift,102,1435,5,Stasjonsvogn,4,Personbil,1200,23900
287,341044025,2000,333700,Manuell,Diesel,Forhjulsdrift,88,1710,3,Kasse,4,Varebil,2000,23231
288,341196126,2003,255000,Manuell,Diesel,Forhjulsdrift,75,1100,4,Coupe,2,Personbil,650,24974
289,341194515,2010,98900,Manuell,Diesel,Forhjulsdrift,75,1210,5,KombiFemdørs,5,Personbil,750,23500
290,341189328,2006,151000,Manuell,Bensin,Firehjulsdrift,106,1445,4,SUV,2,Personbil,1600,21845
291,340704884,2012,179629,Manuell,Diesel,Forhjulsdrift,68,1050,5,KombiFemdørs,5,Personbil,675,21845
292,341174425,2010,169900,Manuell,Diesel,Forhjulsdrift,90,1280,5,KombiFemdørs,4,Personbil,1560,25000
293,339149849,2005,305000,Manuell,Bensin,Firehjulsdrift,125,1435,5,Flerbruksbil,4,Personbil,1500,25000
294,341153927,2009,258504,Manuell,Diesel,Forhjulsdrift,109,1425,5,KombiFemdørs,5,Personbil,1300,23845
295,341155525,2009,266300,Automat,Diesel,Forhjulsdrift,140,1594,5,Stasjonsvogn,5,Personbil,1800,23845
296,341151871,2005,341000,Manuell,Bensin,Bakhjulsdrift,177,1545,5,Sedan,4,Personbil,1600,20845
297,341136200,2002,301400,Manuell,Bensin,Forhjulsdrift,110,1235,5,Stasjonsvogn,4,Personbil,1300,25000
298,341134399,2005,318000,Automat,Bensin,Bakhjulsdrift,177,1490,5,Sedan,4,Personbil,1800,25000
299,340895099,2005,262541,Manuell,Diesel,Bakhjulsdrift,163,1675,5,Stasjonsvogn,4,Personbil,1800,20845
300,341134258,2008,395000,Manuell,Diesel,Forhjulsdrift,102,1825,3,Kasse,5,Varebil,2200,21230
301,341127668,2005,204000,Manuell,Bensin,Forhjulsdrift,125,1374,5,Stasjonsvogn,4,Personbil,1300,25000
302,341094524,2005,350000,Manuell,Diesel,Firehjulsdrift,116,1370,5,SUV,4,Personbil,1500,24845
303,341063592,2008,218000,Automat,Diesel,Forhjulsdrift,90,1060,5,KombiFemdørs,5,Personbil,950,24845
304,340634556,2005,168700,Manuell,Bensin,Forhjulsdrift,116,1150,4,KombiTredørs,2,Personbil,650,24990
305,341061742,2010,189000,Manuell,Diesel,Forhjulsdrift,68,1145,5,KombiFemdørs,4,Personbil,950,20074
306,339395259,2007,171000,Manuell,Bensin,Forhjulsdrift,105,1250,5,Sedan,4,Personbil,1200,24695
307,341035644,2012,190000,Manuell,Bensin,Forhjulsdrift,69,992,4,KombiTredørs,3,Personbil,800,21845
308,341033884,2008,244000,Manuell,Diesel,Firehjulsdrift,140,1609,5,Stasjonsvogn,5,Personbil,2000,21845
309,341034854,2007,165000,Manuell,Diesel,Firehjulsdrift,75,1385,2,Kasse,4,Varebil,1100,21231
310,340981354,2004,304000,Automat,Diesel,Firehjulsdrift,179,1850,5,Stasjonsvogn,5,Personbil,2300,21845
311,341008894,2009,152245,Manuell,Bensin,Forhjulsdrift,77,1160,5,Sedan,4,Personbil,850,21845
312,340998691,2002,222738,Manuell,Bensin,Forhjulsdrift,68,890,5,KombiFemdørs,4,Personbil,650,21845
313,340997652,2009,193000,Manuell,Diesel,Forhjulsdrift,101,1365,5,Sedan,4,Personbil,1400,24500
314,340993598,2005,158200,Manuell,Diesel,Forhjulsdrift,82,1270,5,KombiFemdørs,4,Personbil,1300,20845
315,336654902,2005,163126,Manuell,Bensin,Forhjulsdrift,129,1275,5,KombiFemdørs,5,Personbil,1300,23845
316,340967798,2004,330000,Automat,Bensin,Bakhjulsdrift,143,1555,5,Stasjonsvogn,5,Personbil,1500,21845
317,327709594,1997,290000,Manuell,Bensin,Forhjulsdrift,184,1466,5,Stasjonsvogn,4,Personbil,1600,21777
318,334246417,2010,200000,Automat,Diesel,Forhjulsdrift,109,1539,7,Flerbruksbil,5,Personbil,1180,23077
319,325445491,2002,142000,Manuell,Bensin,Forhjulsdrift,75,1159,4,KombiTredørs,2,Personbil,1000,25000
320,340904443,2007,222394,Manuell,Diesel,Forhjulsdrift,109,1341,5,Stasjonsvogn,4,Personbil,1300,21845
321,336436365,2006,135450,Manuell,Bensin,Forhjulsdrift,95,1045,5,KombiFemdørs,4,Personbil,1000,24000
322,338492558,1994,178600,Manuell,Bensin,Forhjulsdrift,75,765,5,KombiTredørs,3,Personbil,800,22000
323,242902535,2001,362195,Automat,Bensin,Forhjulsdrift,250,1500,5,Sedan,4,Personbil,1600,21707
324,340757072,2009,372000,Manuell,Diesel,Forhjulsdrift,175,1802,7,Stasjonsvogn,4,Personbil,1800,25000
325,340747648,2005,69700,Manuell,Bensin,Forhjulsdrift,94,1245,5,KombiFemdørs,4,Personbil,1200,25000
326,340715778,2008,328278,Manuell,Diesel,Forhjulsdrift,126,1465,5,Stasjonsvogn,5,Personbil,1300,23845
327,340676053,2007,207000,Manuell,Diesel,Bakhjulsdrift,131,1576,5,Stasjonsvogn,4,Personbil,1800,21845
328,340662987,2004,224000,Manuell,Bensin,Forhjulsdrift,75,1341,2,Kasse,4,Varebil,1200,21231
329,330560477,2002,230000,Automat,Diesel,Bakhjulsdrift,177,1620,5,Sedan,4,Personbil,1900,21777
330,340637139,2006,221150,Manuell,Diesel,Forhjulsdrift,86,1240,5,Sedan,4,Personbil,900,20845
331,340608336,2009,211648,Manuell,Diesel,Forhjulsdrift,140,1497,5,Stasjonsvogn,5,Personbil,1800,21845
332,340612612,2011,87900,Manuell,Bensin,Forhjulsdrift,69,1095,5,KombiFemdørs,4,Personbil,800,21574
333,340610197,2006,191500,Manuell,Bensin,Forhjulsdrift,83,1114,5,KombiFemdørs,4,Personbil,1200,21874
334,340497162,2006,133869,Manuell,Bensin,Forhjulsdrift,125,1550,5,Sedan,4,Personbil,1600,24845
335,339476254,2001,212449,Manuell,Diesel,Bakhjulsdrift,109,1885,3,Pickup,2,Varebil,2000,21231
336,339389306,2008,246900,Automat,Diesel,Forhjulsdrift,105,1613,5,Flerbruksbil,5,Personbil,1500,24845
337,340356832,2002,400000,Manuell,Bensin,Bakhjulsdrift,155,1420,5,Sedan,4,Personbil,1200,21845
338,340360601,2002,317200,Manuell,Bensin,Forhjulsdrift,180,1534,5,Stasjonsvogn,5,Personbil,1800,23845
339,340085966,1991,414996,Manuell,Bensin,Bakhjulsdrift,131,1350,5,Sedan,4,Personbil,1350,23845
340,340290090,2006,351000,Manuell,Diesel,Forhjulsdrift,140,1510,5,Stasjonsvogn,5,Personbil,1800,21845
341,340268576,2006,203785,Manuell,Diesel,Forhjulsdrift,116,1440,5,KombiFemdørs,4,Personbil,1300,21845
342,340268214,2008,273000,Manuell,Diesel,Forhjulsdrift,90,1433,3,Stasjonsvogn,4,Varebil,1125,22731
343,340119112,2007,226000,Manuell,Diesel,Forhjulsdrift,90,1386,5,Stasjonsvogn,4,Personbil,1200,24845
344,337370343,2008,260174,Manuell,Diesel,Forhjulsdrift,110,1555,5,Flerbruksbil,4,Personbil,890,21845
345,340167365,2006,161500,Manuell,Bensin,Forhjulsdrift,125,1550,5,KombiFemdørs,4,Personbil,1600,21845
346,340119241,2014,168011,Manuell,Diesel,Forhjulsdrift,110,1432,2,Kasse,5,Varebil,1200,24476
347,340057936,2010,209048,Manuell,Bensin,Forhjulsdrift,109,1368,5,Stasjonsvogn,4,Personbil,1200,24845
348,337746245,2006,306000,Manuell,Diesel,Forhjulsdrift,140,1783,5,Stasjonsvogn,4,Personbil,1600,20345
349,332824827,2008,280000,Manuell,Diesel,Forhjulsdrift,131,1576,5,Stasjonsvogn,4,Personbil,1800,22677
350,339877885,2008,344809,Manuell,Diesel,Firehjulsdrift,126,1622,5,Stasjonsvogn,5,Personbil,1800,20345
351,339871603,2007,225000,Manuell,Bensin,Bakhjulsdrift,129,1435,5,Sedan,4,Personbil,1250,23845
352,339860328,2002,200000,Manuell,Bensin,Forhjulsdrift,116,1293,5,Sedan,4,Personbil,1500,22000
353,339837633,2010,180400,Manuell,Diesel,Firehjulsdrift,147,1625,5,SUV,4,Personbil,2000,22000
354,339627712,2003,270000,Manuell,Diesel,Forhjulsdrift,116,1630,7,Annet,4,Personbil,1600,22845
355,339581887,2008,299000,Manuell,Diesel,Bakhjulsdrift,136,1580,5,Stasjonsvogn,4,Personbil,1600,23000
356,339204541,2004,351000,Manuell,Diesel,Forhjulsdrift,116,1440,5,Stasjonsvogn,4,Personbil,1300,24845
357,339464769,2011,177633,Automat,Diesel,Forhjulsdrift,111,1615,5,Stasjonsvogn,4,Personbil,1300,25000
358,339404030,2008,280807,Manuell,Diesel,Forhjulsdrift,90,1470,5,KombiFemdørs,4,Personbil,1400,24900
359,339384550,2008,230000,Manuell,Diesel,Forhjulsdrift,131,1743,7,KombiFemdørs,4,Personbil,1750,21845
360,339307989,2006,156600,Manuell,Bensin,Firehjulsdrift,105,1340,5,SUV,5,Personbil,1350,25000
361,339299363,2010,223600,Manuell,Bensin,Forhjulsdrift,105,1285,5,Stasjonsvogn,4,Personbil,1200,21990
362,339056881,2008,243000,Automat,Bensin,Firehjulsdrift,107,1400,5,KombiFemdørs,5,Personbil,1200,23845
363,338513857,2012,146800,Manuell,Bensin,Forhjulsdrift,101,1072,5,KombiFemdørs,5,Personbil,900,24672
364,338809925,2009,214000,Manuell,Diesel,Forhjulsdrift,80,1140,5,Stasjonsvogn,5,Personbil,800,22845
365,338615231,2006,114500,Manuell,Bensin,Forhjulsdrift,58,1010,5,KombiFemdørs,4,Personbil,1100,24900
366,338590675,2008,326735,Automat,Bensin,Forhjulsdrift,185,1580,5,Stasjonsvogn,5,Personbil,1800,21845
367,280328460,2007,212180,Manuell,Diesel,Firehjulsdrift,140,1560,5,Stasjonsvogn,5,Personbil,1600,20845
368,338392785,2005,185000,Manuell,Bensin,Bakhjulsdrift,116,1165,5,Flerbruksbil,5,Personbil,1300,21777
369,338242955,1999,166772,Manuell,Bensin,Forhjulsdrift,116,1228,5,Sedan,2,Personbil,1000,21845
370,338203988,2011,220000,Manuell,Diesel,Forhjulsdrift,116,1424,5,Stasjonsvogn,4,Personbil,1200,24845
371,338155005,2008,262200,Manuell,Diesel,Forhjulsdrift,105,1552,5,Stasjonsvogn,5,Personbil,1200,24900
372,338119340,2005,174000,Automat,Diesel,Forhjulsdrift,95,1165,5,KombiFemdørs,4,Personbil,1000,23074
373,338104692,2006,343442,Manuell,Diesel,Firehjulsdrift,109,1690,5,SUV,5,Personbil,1850,23845
374,338039143,2009,262000,Manuell,Diesel,Forhjulsdrift,90,1415,2,Kasse,5,Varebil,950,23000
375,338006501,2008,190000,Manuell,Diesel,Firehjulsdrift,167,1660,7,SUV,5,Personbil,2000,23845
376,337838393,2003,236000,Manuell,Bensin,Forhjulsdrift,105,1170,5,KombiFemdørs,5,Personbil,1200,21845
377,337601442,2008,232574,Manuell,Diesel,Forhjulsdrift,150,1375,5,Stasjonsvogn,5,Personbil,1400,25000
378,337605186,2009,180865,Automat,Diesel,Forhjulsdrift,140,1830,7,KombiFemdørs,4,Personbil,1292,21845
379,337468599,2005,158000,Manuell,Diesel,Forhjulsdrift,82,1250,5,KombiFemdørs,4,Personbil,1000,24845
380,337444147,2006,136000,Manuell,Diesel,Forhjulsdrift,90,1381,5,KombiFemdørs,5,Personbil,1360,23845
381,337440208,2011,278900,Manuell,Diesel,Forhjulsdrift,116,1645,5,Stasjonsvogn,4,Personbil,1800,25000
382,329841623,2008,185723,Manuell,Diesel,Forhjulsdrift,69,1089,5,KombiFemdørs,5,Personbil,800,21777
383,337316677,2009,321250,Manuell,Diesel,Forhjulsdrift,110,1730,5,Stasjonsvogn,4,Personbil,1600,21845
384,337208088,2010,266000,Manuell,Diesel,Firehjulsdrift,140,1596,5,Stasjonsvogn,5,Personbil,2000,22845
385,336705388,2007,203000,Manuell,Bensin,Forhjulsdrift,102,1330,5,KombiFemdørs,5,Personbil,1200,25000
386,335791344,2006,163000,Manuell,Diesel,Forhjulsdrift,68,1123,5,KombiFemdørs,4,Personbil,1160,23777
387,336571247,2007,273443,Manuell,Diesel,Forhjulsdrift,109,1357,5,KombiFemdørs,5,Personbil,1300,21845
388,335788966,2000,161000,Automat,Bensin,Forhjulsdrift,86,1000,5,KombiFemdørs,5,Personbil,900,25000
389,335617442,2008,180000,Manuell,Diesel,Forhjulsdrift,136,1750,6,Flerbruksbil,5,Personbil,1850,25000
390,335420458,2008,172524,Manuell,Diesel,Forhjulsdrift,116,1557,5,Sedan,4,Personbil,1800,21999
391,335323048,2005,211488,Manuell,Diesel,Forhjulsdrift,116,1450,5,Stasjonsvogn,5,Personbil,1500,21845
392,329322114,2006,268000,Manuell,Bensin,Forhjulsdrift,129,1295,5,Stasjonsvogn,5,Personbil,1300,23777
393,334938814,2013,257000,Manuell,Diesel,Forhjulsdrift,90,1200,5,Flerbruksbil,5,Personbil,450,22000
394,334670410,2007,257317,Automat,Diesel,Forhjulsdrift,140,1475,5,KombiFemdørs,4,Personbil,1400,21845
395,334655950,2005,206582,Automat,Diesel,Forhjulsdrift,150,2135,7,Flerbruksbil,5,Personbil,1600,21745
396,334195847,2009,153000,Manuell,Bensin,Forhjulsdrift,90,1165,5,KombiFemdørs,5,Personbil,1000,21777
397,334038538,2006,251604,Automat,Bensin,Firehjulsdrift,137,1480,5,SUV,5,Personbil,1500,24729
398,330069265,2006,192000,Automat,Diesel,Forhjulsdrift,120,1586,2,Stasjonsvogn,5,Varebil,1400,21186
399,333582722,2006,162000,Manuell,Bensin,Forhjulsdrift,84,1027,5,KombiFemdørs,5,Personbil,900,22777
400,333269315,1998,366000,Automat,Bensin,Firehjulsdrift,193,1629,5,Stasjonsvogn,5,Personbil,1600,22000
401,332700988,2006,168000,Manuell,Bensin,Forhjulsdrift,88,1257,5,KombiFemdørs,5,Personbil,1561,21777
402,332476808,2002,135000,Manuell,Bensin,Forhjulsdrift,116,1290,5,KombiFemdørs,5,Personbil,1500,21777
403,330799358,2007,236600,Manuell,Bensin,Forhjulsdrift,102,1530,5,Stasjonsvogn,5,Personbil,1300,22500
404,330402171,2002,364000,Manuell,Diesel,Forhjulsdrift,109,1438,5,Stasjonsvogn,5,Personbil,1500,25000
405,329556944,2008,191000,Manuell,Diesel,Forhjulsdrift,90,1502,5,Stasjonsvogn,5,Personbil,1400,22800
406,327873600,2003,95011,Manuell,Bensin,Forhjulsdrift,64,1149,5,KombiFemdørs,5,Personbil,800,24777
407,325721681,2014,256500,Automat,Diesel,Forhjulsdrift,140,1585,5,Stasjonsvogn,5,Personbil,2000,24146
408,322951916,2009,278000,Manuell,Diesel,Forhjulsdrift,101,1360,5,Stasjonsvogn,4,Personbil,1300,21777
409,323304710,2007,244000,Manuell,Diesel,Forhjulsdrift,109,1410,5,KombiFemdørs,5,Personbil,1360,21745
410,321450201,2009,223822,Manuell,Diesel,Forhjulsdrift,116,1557,5,Sedan,4,Personbil,1200,21900
411,316754259,2007,367000,Manuell,Diesel,Bakhjulsdrift,150,1945,3,Kasse,4,Varebil,2000,23000
412,157849089,2010,189000,Manuell,Diesel,Firehjulsdrift,150,1455,5,KombiFemdørs,5,Personbil,1600,23775
413,341001788,2010,177000,Manuell,Bensin,Forhjulsdrift,69,985,5,KombiFemdørs,4,Personbil,750,29845
414,341480270,2010,169680,Manuell,Diesel,Forhjulsdrift,68,1030,5,KombiFemdørs,5,Personbil,750,27074
415,341470836,2008,227500,Manuell,Diesel,Forhjulsdrift,105,1395,5,KombiFemdørs,4,Personbil,1400,29845
416,341466751,2008,152500,Manuell,Bensin,Forhjulsdrift,75,1090,5,KombiFemdørs,5,Personbil,1200,29000
417,341457727,2010,277000,Manuell,Diesel,Forhjulsdrift,105,1603,7,Flerbruksbil,5,Personbil,1200,26845
418,341450177,2010,166000,Manuell,Diesel,Forhjulsdrift,68,1253,5,KombiFemdørs,5,Personbil,1150,29845
419,339711197,2007,210000,Manuell,Diesel,Forhjulsdrift,109,1373,4,KombiTredørs,2,Personbil,1300,29845
420,341442015,2001,403000,Automat,Bensin,Forhjulsdrift,179,1564,5,Stasjonsvogn,5,Personbil,1800,26845
421,341445644,2008,121000,Manuell,Diesel,Forhjulsdrift,68,1336,5,KombiFemdørs,5,Personbil,1150,29900
422,341439786,2006,209610,Manuell,Bensin,Bakhjulsdrift,116,1320,5,KombiFemdørs,4,Personbil,1200,26845
423,341383398,2008,265920,Manuell,Diesel,Forhjulsdrift,90,1275,5,Sedan,4,Personbil,1000,26845
424,341406654,2008,270000,Manuell,Diesel,Forhjulsdrift,109,1362,4,Coupe,2,Personbil,1300,26845
425,335325117,2007,238360,Manuell,Diesel,Forhjulsdrift,116,1450,5,Stasjonsvogn,5,Personbil,1500,26845
426,341404185,2008,179026,Manuell,Diesel,Forhjulsdrift,109,1426,5,Stasjonsvogn,5,Personbil,1300,26845
427,341386894,2005,229000,Manuell,Diesel,Forhjulsdrift,105,1686,7,Flerbruksbil,5,Personbil,1500,27845
428,333159631,2009,203500,Manuell,Bensin,Forhjulsdrift,160,1470,5,Stasjonsvogn,5,Personbil,1300,29900
429,341374915,2005,345000,Automat,Diesel,Firehjulsdrift,163,1702,5,Stasjonsvogn,5,Personbil,1800,26845
430,341358323,2010,189900,Manuell,Diesel,Forhjulsdrift,140,1830,3,Kasse,6,Varebil,2000,27500
431,341345167,2005,145780,Manuell,Diesel,Forhjulsdrift,90,1205,5,KombiFemdørs,5,Personbil,1000,26845
432,341317188,2012,214000,Manuell,Bensin,Forhjulsdrift,105,1265,5,SUV,5,Personbil,1200,26845
433,341316351,2011,218000,Automat,Bensin,Firehjulsdrift,167,1533,5,Stasjonsvogn,5,Personbil,1800,26845
434,340854682,2004,232486,Manuell,Bensin,Forhjulsdrift,110,1155,5,KombiFemdørs,5,Personbil,1300,28074
435,341054216,2009,210900,Manuell,Diesel,Forhjulsdrift,109,1537,5,Stasjonsvogn,5,Personbil,1300,26845
436,341237280,2009,173000,Manuell,Bensin,Forhjulsdrift,80,1159,5,KombiFemdørs,4,Personbil,850,29845
437,341229479,2010,183900,Manuell,Bensin,Forhjulsdrift,86,1159,5,KombiFemdørs,4,Personbil,850,26748
438,341213200,1999,115000,Manuell,Bensin,Forhjulsdrift,86,1040,5,Coupe,2,Personbil,1000,26845
439,341178614,2004,143500,Manuell,Bensin,Forhjulsdrift,109,1251,5,Flerbruksbil,5,Personbil,1100,28845
440,341126687,2003,179000,Manuell,Bensin,Forhjulsdrift,110,1155,5,KombiFemdørs,5,Personbil,1300,27845
441,340152181,2006,222900,Manuell,Diesel,Bakhjulsdrift,190,1385,5,KombiFemdørs,4,Personbil,1200,29900
442,341149853,2007,232000,Manuell,Diesel,Forhjulsdrift,109,1298,4,KombiTredørs,2,Personbil,1300,25845
443,341116135,2007,188300,Automat,Diesel,Forhjulsdrift,109,1395,5,KombiFemdørs,5,Personbil,1500,26845
444,341110979,2006,116744,Manuell,Bensin,Forhjulsdrift,105,1260,5,KombiFemdørs,4,Personbil,1200,29845
445,341111141,2003,341000,Automat,Diesel,Firehjulsdrift,184,2095,5,SUV,4,Personbil,2300,29000
446,341105525,2006,226000,Manuell,Diesel,Forhjulsdrift,109,1333,5,Stasjonsvogn,5,Personbil,1300,25845
447,341087426,2004,198500,Manuell,Bensin,Firehjulsdrift,106,1325,5,KombiFemdørs,4,Personbil,1200,25345
448,341088330,2007,250000,Manuell,Diesel,Forhjulsdrift,86,1825,3,Kasse,5,Varebil,2200,26231
449,274813431,2005,194000,Manuell,Bensin,Forhjulsdrift,110,1245,5,Sedan,4,Personbil,1300,30000
450,341065556,2011,257140,Manuell,Diesel,Forhjulsdrift,74,1239,5,Flerbruksbil,5,Personbil,1000,29000
451,341040331,2010,171375,Manuell,Diesel,Forhjulsdrift,103,1203,5,Flerbruksbil,5,Personbil,900,29845
