,Finnkode,car_name,Link,Price
559,340637139,Nissan Note,https://www.finn.no/car/used/ad.html?finnkode=340637139,20845.0
560,340608336,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340608336,21845.0
561,340612612,Skoda Fabia,https://www.finn.no/car/used/ad.html?finnkode=340612612,21574.0
562,340610197,Honda Civic,https://www.finn.no/car/used/ad.html?finnkode=340610197,21874.0
565,340497162,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=340497162,24845.0
567,339389306,Volkswagen Touran,https://www.finn.no/car/used/ad.html?finnkode=339389306,24845.0
574,340290090,Volkswagen Passat,https://www.finn.no/car/used/ad.html?finnkode=340290090,21845.0
575,340268576,Toyota Avensis,https://www.finn.no/car/used/ad.html?finnkode=340268576,21845.0
576,340268214,Peugeot Partner,https://www.finn.no/car/used/ad.html?finnkode=340268214,22731.0
580,340167365,Peugeot 407,https://www.finn.no/car/used/ad.html?finnkode=340167365,21845.0
586,337746245,Audi A6,https://www.finn.no/car/used/ad.html?finnkode=337746245,20345.0
588,332824827,Ford Mondeo,https://www.finn.no/car/used/ad.html?finnkode=332824827,22677.0
589,339877885,Volvo V70,https://www.finn.no/car/used/ad.html?finnkode=339877885,20345.0
590,339871603,BMW 3-serie,https://www.finn.no/car/used/ad.html?finnkode=339871603,23845.0
591,339860328,Nissan Primera,https://www.finn.no/car/used/ad.html?finnkode=339860328,22000.0
