Finnkode,Equipment
340316036,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diff.sperre"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Soltak/glasstak"", ""Startsperre"", ""Vinterhjul"", ""Xenonlys""]"
340278924,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Bagasjeromstrekk"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Soltak/glasstak"", ""Takrails""]"
340252602,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Hel\u00e5rsdekk"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""M\u00f8rke ruter bak"", ""Radio FM"", ""Sommerhjul"", ""Vinterhjul""]"
340245167,"[""ABS-bremser"", ""Air Condition"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kassettspiller"", ""Lettmet. felg sommer"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Vinterhjul""]"
337270395,"[""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Vinterhjul""]"
340217345,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmet frontrute"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Turteller"", ""T\u00e5kelys"", ""Vinterdekk""]"
340160567,"[""ABS-bremser"", ""Air Condition"", ""Antispinn"", ""El.vinduer"", ""Hengerfeste, avtagbart/svingbart"", ""Klimaanlegg"", ""Parkeringsensor bak"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
340114987,[]
340064123,"[""El.vinduer"", ""Hengerfeste, fast krok"", ""Soltak/glasstak"", ""Takrails"", ""Vinterhjul""]"
340070645,"[""Diesel-partikkelfilter""]"
340027477,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Cruisekontroll"", ""El.vinduer"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Motorvarmer"", ""M\u00f8rke ruter bak"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Soltak/glasstak"", ""Startsperre""]"
339989470,[]
268882640,[]
339971700,"[""AUX-inngang"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Radio FM""]"
339953642,[]
339611012,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
266495230,[]
339814746,[]
339778227,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kassettspiller"", ""Kj\u00f8recomputer"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
337882443,[]
335882879,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Kupevarmer"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
339737318,[]
339722924,[]
339697718,"[""AUX-inngang"", ""Air Condition"", ""CD-spiller"", ""Klimaanlegg"", ""Motorvarmer"", ""Radio FM"", ""Servostyring"", ""Vinterhjul""]"
339707221,[]
339672965,[]
339672436,[]
339631836,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Elektriske speil"", ""Lettmet. felg vinter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Startsperre"", ""Vinterhjul""]"
339377270,[]
325954988,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Kj\u00f8recomputer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio DAB+"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Startsperre""]"
339218905,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Lyssensor"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Soltak/glasstak"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul""]"
339186258,"[""Elektriske speil"", ""Hengerfeste, fast krok"", ""Metallic lakk"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""St\u00e5lbjelker""]"
339173613,"[""ABS-bremser"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerdekk"", ""Vinterdekk""]"
339030559,"[""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Metallic lakk"", ""Takrails"", ""Vinterhjul""]"
338826148,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Oppvarmede seter"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sideairbager"", ""Sommerhjul"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
338799098,[]
338710922,[]
338628651,"[""ABS-bremser"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Klimaanlegg"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Manuelt klimaanlegg"", ""Oppvarmede seter"", ""Regulerbart ratt"", ""Servostyring"", ""Sommerdekk"", ""Speil innfellbare"", ""Takrails"", ""T\u00e5kelys"", ""Vinterdekk""]"
338499955,[]
338409566,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
338380882,"[""El.vinduer"", ""Elektriske speil"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Radio DAB+"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
338377505,"[""ABS-bremser"", ""Airbag foran"", ""Cruisekontroll"", ""Sentrall\u00e5s""]"
338349324,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Midtarmlene"", ""Motorvarmer"", ""Parkeringsensor bak"", ""Sentrall\u00e5s"", ""Startsperre""]"
338257867,[]
338025371,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Kassettspiller"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
337965620,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager""]"
335952689,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Vinterhjul""]"
335353345,[]
337315694,[]
337298899,[]
337200969,"[""7-Seter"", ""ABS"", ""Airbags"", ""Aircondition"", ""Antispinn"", ""EL.Sete"", ""EL.Speil"", ""El.Ruter"", ""Hel\u00e5rs"", ""Hengerfeste"", ""Klima"", ""Midtarmlene"", ""Oppv. Frontrute"", ""Oppv.Seter"", ""Park.Sensor"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servo"", ""Stereo"", ""Teleskopratt"", ""Tiltratt""]"
334372452,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Metallic lakk"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""Radio DAB+"", ""Radio FM"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
337083324,"[""Airbag foran"", ""CD-spiller"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Startsperre""]"
319943933,"[""Air Condition"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Lasteholdere/skistativ"", ""Radio FM"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
318452067,[]
336328005,"[""ABS-bremser"", ""Airbag foran"", ""Elektriske speil"", ""Isofix"", ""Sentrall\u00e5s"", ""Vinterhjul""]"
326510990,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""Cruisekontroll"", ""El.vinduer"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Oppvarmede seter"", ""Radio DAB+"", ""Servostyring"", ""Seter i delskinn"", ""Takrails""]"
335943039,[]
335892487,"[""ABS-bremser"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Isofix"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
330101360,[]
326820238,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""CD-spiller"", ""El.vinduer"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
335181068,[]
335147584,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Vinterhjul""]"
334687208,"[""CD-spiller"", ""Hengerfeste, fast krok"", ""Kupevarmer""]"
331081387,[]
334478152,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Bagasjeromstrekk"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Radio FM"", ""Takrails""]"
334094084,"[""AUX-inngang"", ""Air Condition"", ""CD-spiller"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Radio FM"", ""Sommerhjul"", ""Vinterhjul""]"
332526123,[]
330636145,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bluetooth"", ""Handsfree opplegg"", ""Lettmet. felg vinter"", ""Radio DAB+"", ""Radio FM"", ""Servostyring"", ""Startsperre"", ""Vinterhjul""]"
329962747,[]
327965364,"[""ABS"", ""Airbags"", ""Alufelger Vinter"", ""Antispinn"", ""EL.Speil"", ""El.Ruter"", ""Kj\u00f8recomputer"", ""Klima"", ""Midtarmlene"", ""Multiratt"", ""Oppv.Seter"", ""Sentrall\u00e5s"", ""Servo"", ""Stereo"", ""Teleskopratt"", ""Tiltratt"", ""Vinterdekk""]"
236024956,"[""ABS-bremser"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Kj\u00f8recomputer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Motorvarmer"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sommerhjul"", ""Takrails"", ""Vinterhjul""]"
325881927,[]
324810711,[]
322623632,[]
322623878,[]
322694272,"[""El.vinduer"", ""Elektriske speil"", ""Luftfj\u00e6ring""]"
322689565,"[""Air Condition"", ""Metallic lakk""]"
321179229,"[""ABS-bremser"", ""Airbag foran"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Manuelt klimaanlegg"", ""Midtarmlene"", ""Sentrall\u00e5s"", ""Servostyring"", ""Takrails""]"
320823872,"[""ABS-bremser"", ""AUX tilkobling"", ""Airbag bak side"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk / hattehylle"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Fabrikkmontert alarm"", ""Fjernstyrt sentrall\u00e5s"", ""Kj\u00f8recomputer"", ""Kurve/t\u00e5kelys"", ""Manuelt klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Oppvarmet frontrute"", ""Pollenfilter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Sommerdekk"", ""Speil innfellbare"", ""Turteller"", ""Vinterdekk""]"
317723015,"[""ABS-bremser"", ""Airbag bak side"", ""Airbag foran"", ""Airbag foran side"", ""Antiskrens"", ""Antispinn"", ""Beltevarsler"", ""CD-spiller"", ""Cruisekontroll"", ""Ekstra m\u00f8rktonede vinduer bak"", ""El.vinduer"", ""Elektriske speil"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Isofix"", ""Justerbare bakseter"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lakkerte utvendige speil"", ""Lettmet. felg vinter"", ""Lyktespylere"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio FM"", ""Regulerbart ratt"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter nedfellbare bak"", ""Skinnratt"", ""Speil innfellbare"", ""Speil innfellbare elektriske"", ""Takrails"", ""Turteller"", ""Vinterdekk""]"
317631626,[]
308729745,"[""El.vinduer"", ""Elektriske speil"", ""Sommerhjul"", ""Vinterhjul""]"
306325555,"[""ABS-bremser"", ""Airbag foran"", ""Airbag foran side"", ""Alarm"", ""CD-spiller"", ""Cruisekontroll"", ""Fjernstyrt sentrall\u00e5s"", ""Hengerfeste"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lyktespylere"", ""Manuelt klimaanlegg"", ""Metallic lakk"", ""Oppvarmet frontrute"", ""Radio DAB+"", ""Radio FM"", ""Ratt oppvarmet"", ""Sentrall\u00e5s"", ""Servostyring"", ""Skinnratt"", ""Sommerdekk"", ""Startsperre"", ""St\u00e5lbjelker"", ""Turteller"", ""T\u00e5kelys"", ""Vinterdekk""]"
306114914,[]
299707430,"[""Diesel-partikkelfilter""]"
182119041,"[""ABS-bremser"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Hengerfeste"", ""Manuelt klimaanlegg"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerdekk"", ""Startsperre"", ""St\u00e5lbjelker"", ""T\u00e5kelys"", ""Vinterdekk""]"
112044891,[]
326202158,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Hengerfeste, fast krok"", ""Isofix"", ""LED-lys"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Seter i delskinn"", ""Soltak/glasstak"", ""Sommerhjul"", ""Vinterhjul""]"
341455773,"[""El.vinduer"", ""Hengerfeste, fast krok"", ""Motorvarmer"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
341462736,[]
221795350,"[""AUX-inngang"", ""Air Condition"", ""Bagasjeromstrekk"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Handsfree opplegg"", ""Klimaanlegg"", ""Oppvarmede seter"", ""Radio FM"", ""Seter i helskinn"", ""Sommerhjul"", ""Vinterhjul""]"
341463047,"[""ABS-bremser"", ""Airbag foran"", ""Alarm"", ""Bluetooth"", ""Hengerfeste, avtagbart/svingbart"", ""Kupevarmer"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Midtarmlene"", ""Motorvarmer"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Soltak/glasstak"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
341273953,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Bluetooth"", ""CD-spiller"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Handsfree opplegg"", ""Hengerfeste, fast krok"", ""Lasteholdere/skistativ"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Oppvarmede seter"", ""Radio DAB+"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
341443455,[]
341426530,[]
341423685,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""El.vinduer"", ""Elektriske speil"", ""Lettmet. felg sommer"", ""Midtarmlene"", ""Navigasjonssystem"", ""Parkeringsensor bak"", ""Radio DAB+"", ""Regnsensor"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Startsperre"", ""Vinterhjul""]"
341303215,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektriske speil"", ""Isofix"", ""Kj\u00f8recomputer"", ""Metallic lakk"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Radio FM"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Sommerhjul"", ""Xenonlys""]"
341405765,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Antiskrens"", ""Antispinn"", ""Bluetooth"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""LED-lys"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Sommerhjul"", ""Sportsseter"", ""Startsperre"", ""Takrails"", ""Vinterhjul"", ""Xenonlys""]"
332356282,[]
341175878,"[""ABS-bremser"", ""Airbag foran"", ""CD-spiller"", ""Elektriske speil"", ""Isofix"", ""Klimaanlegg"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sommerhjul"", ""Vinterhjul""]"
341378802,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""CD-spiller"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Klimaanlegg"", ""Radio DAB+"", ""Radio FM"", ""Sentrall\u00e5s"", ""Sommerhjul"", ""Startsperre"", ""Vinterhjul""]"
341382285,"[""ABS-bremser"", ""Air Condition"", ""Airbag foran"", ""Antispinn"", ""CD-spiller"", ""El.vinduer"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""M\u00f8rke ruter bak"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Vinterhjul""]"
341332527,[]
341220060,"[""ABS-bremser"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Hengerfeste, avtagbart/svingbart"", ""Klimaanlegg"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Ryggekamera"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Startsperre"", ""Takrails"", ""Xenonlys""]"
337559609,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Alarm"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektrisk sete u. memory"", ""Elektriske speil"", ""Hel\u00e5rsdekk"", ""Kassettspiller"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Motorvarmer"", ""Multifunksjonsratt"", ""Navigasjonssystem"", ""Oppvarmede seter"", ""Original telefon"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i delskinn"", ""Sideairbager"", ""Sportsseter"", ""Startsperre"", ""Vinterhjul""]"
338807796,"[""Bluetooth"", ""El.vinduer"", ""Handsfree opplegg"", ""Lettmet. felg sommer"", ""Sommerhjul""]"
341350325,[]
341344762,"[""ABS-bremser"", ""AUX-inngang"", ""Air Condition"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""Bagasjeromstrekk"", ""CD-spiller"", ""Cruisekontroll"", ""Diesel-partikkelfilter"", ""El.vinduer"", ""Elektrisk sete m. memory"", ""Elektriske speil"", ""Handsfree opplegg"", ""Hengerfeste, avtagbart/svingbart"", ""Isofix"", ""Kj\u00f8recomputer"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter"", ""Metallic lakk"", ""Midtarmlene"", ""Multifunksjonsratt"", ""M\u00f8rke ruter bak"", ""N\u00f8kkell\u00f8s start"", ""Oppvarmede seter"", ""Parkeringsensor bak"", ""Parkeringsensor foran"", ""Radio FM"", ""Regnsensor"", ""Sentrall\u00e5s"", ""Servostyring"", ""Seter i helskinn"", ""Sideairbager"", ""Takrails""]"
331405232,"[""ABS-bremser"", ""AUX-inngang"", ""Airbag foran"", ""Antiskrens"", ""Antispinn"", ""CD-spiller"", ""Cruisekontroll"", ""El.vinduer"", ""Elektriske speil"", ""Hengerfeste, fast krok"", ""Klimaanlegg"", ""Lettmet. felg sommer"", ""Oppvarmede seter"", ""Sentrall\u00e5s"", ""Servostyring"", ""Sideairbager"", ""Startsperre""]"
341339270,[]
341339015,"[""Elektriske speil"", ""Hengerfeste, fast krok"", ""Lettmet. felg sommer"", ""Lettmet. felg vinter""]"
