,Finnkode,Specifications
2669,337370749,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""285 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.11.2012"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""124 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 580 kg"", ""CO2-utslipp"": ""120 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""PR15263"", ""Chassis nr. (VIN)"": ""SB1ED76L30E084536"", ""Maksimal tilhengervekt"": ""1 600 kg"", ""Neste frist for EU-kontroll"": ""10.01.2024""}"
2670,337352890,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""204 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""Fritatt (avgifter)"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.05.2011"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 572 kg"", ""CO2-utslipp"": ""138 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AS28137"", ""Chassis nr. (VIN)"": ""JMZCWA9Y600116662"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
2678,336831569,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""185 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.11.2012"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""105 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 356 kg"", ""CO2-utslipp"": ""88 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""HJ92128"", ""Chassis nr. (VIN)"": ""WF0LXXGCBLCS01474"", ""Maksimal tilhengervekt"": ""300 kg"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
2681,336808150,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""177 400 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.05.2011"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""69 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""992 kg"", ""CO2-utslipp"": ""128 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AA59489"", ""Chassis nr. (VIN)"": ""WVWZZZ6RZBY112308"", ""Maksimal tilhengervekt"": ""800 kg""}"
2683,336798075,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""150 100 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""48 055 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""31.05.2011"", ""Farge"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""116 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 400 kg"", ""CO2-utslipp"": ""109 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AE30738"", ""Chassis nr. (VIN)"": ""WF0KXXGCBKBL72897"", ""Maksimal tilhengervekt"": ""1 200 kg""}"
2691,328422507,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""160 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 186 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.08.2007"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""95 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 345 kg"", ""CO2-utslipp"": ""205 g/km"", ""Antall seter"": ""2"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""PD24297"", ""Chassis nr. (VIN)"": ""VF1FCASA838280362"", ""Maksimal tilhengervekt"": ""830 kg"", ""Sist EU-godkjent"": ""10.01.2024"", ""Neste frist for EU-kontroll"": ""10.01.2025""}"
2693,336427375,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""160 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 700 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.11.2007"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 305 kg"", ""CO2-utslipp"": ""147 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU55844"", ""Chassis nr. (VIN)"": ""WDD1690071J436562"", ""Maksimal tilhengervekt"": ""1 500 kg"", ""Sist EU-godkjent"": ""28.04.2023"", ""Neste frist for EU-kontroll"": ""30.04.2025""}"
2701,336034261,"{""Modell\u00e5r"": ""2005"", ""Kilometer"": ""208 800 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""24.10.2005"", ""Farge"": ""Bl\u00e5"", ""Fargebeskrivelse"": ""Bl\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""179 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 553 kg"", ""CO2-utslipp"": ""227 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF34722"", ""Chassis nr. (VIN)"": ""YV1RS494952459926"", ""Maksimal tilhengervekt"": ""1 600 kg""}"
2702,335925036,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""206 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.06.2011"", ""Farge"": ""Gr\u00e5"", ""Fargebeskrivelse"": ""ELECTRIC GR\u00c5"", ""Interi\u00f8rfarge"": ""SORT SKIN"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""114 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 494 kg"", ""CO2-utslipp"": ""114 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""12"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BS27035"", ""Chassis nr. (VIN)"": ""YV1MW84E1B2620746"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
2704,335738266,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""126 651 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""3 074 kr (avgifter)"", ""Pris eks omreg"": ""46 826 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""29.01.2013"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""4 000 km"", ""Farge"": ""R\u00f8d"", ""Fargebeskrivelse"": ""Race Red"", ""Interi\u00f8rfarge"": ""SORT"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""80 Hk"", ""Sylindervolum"": ""1 l"", ""Vekt"": ""1 024 kg"", ""CO2-utslipp"": ""99 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BS62685"", ""Chassis nr. (VIN)"": ""WF0DXXGAKDCS65454"", ""Maksimal tilhengervekt"": ""650 kg"", ""Neste frist for EU-kontroll"": ""12.03.2025""}"
2706,331257347,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""267 400 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.04.2019"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""129 Hk"", ""Sylindervolum"": ""1,8 l"", ""Vekt"": ""1 375 kg"", ""CO2-utslipp"": ""184 g/km"", ""Antall seter"": ""7"", ""Karosseri"": ""Flerbruksbil"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DR63371"", ""Chassis nr. (VIN)"": ""NMTER16R50R098266"", ""Maksimal tilhengervekt"": ""1 300 kg"", ""Neste frist for EU-kontroll"": ""31.08.2025""}"
2712,334909386,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""131 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 155 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""09.07.2009"", ""Garanti"": ""3 mnd"", ""Garanti inntil"": ""3 000 km"", ""Farge"": ""S\u00f8lv"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""101 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 050 kg"", ""CO2-utslipp"": ""120 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN22280"", ""Chassis nr. (VIN)"": ""VNKKH96380A001146"", ""Maksimal tilhengervekt"": ""900 kg"", ""Neste frist for EU-kontroll"": ""03.01.2026""}"
2723,333888335,"{""Modell\u00e5r"": ""2004"", ""Kilometer"": ""302 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""08.07.2005"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Effekt"": ""170 Hk"", ""Sylindervolum"": ""2,2 l"", ""Vekt"": ""1 495 kg"", ""CO2-utslipp"": ""237 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""SU17114"", ""Chassis nr. (VIN)"": ""WBANA31030B916224"", ""Maksimal tilhengervekt"": ""1 700 kg""}"
2736,333232969,"{""Modell\u00e5r"": ""2016"", ""Kilometer"": ""245 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 422 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""20.06.2016"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""99 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 333 kg"", ""CO2-utslipp"": ""108 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Kasse"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""SV72759"", ""Chassis nr. (VIN)"": ""VF37BBHYMGJ551585"", ""Maksimal tilhengervekt"": ""1 250 kg"", ""Neste frist for EU-kontroll"": ""05.11.2024""}"
2737,323242173,"{""Modell\u00e5r"": ""2003"", ""Kilometer"": ""304 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""15.01.2003"", ""Farge"": ""Beige"", ""Fargebeskrivelse"": ""TRAVERTINE BEIGE - METALLIC PAINT (693U)"", ""Interi\u00f8rfarge"": ""AMARETTA/LEATHER/NAPPA/SEMI-ANILINE - BEIGE (835A)"", ""Hjuldrift"": ""Bakhjulsdrift"", ""Hjuldriftnavn"": ""Winter and Summer mode"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2,1 l"", ""Vekt"": ""1 565 kg"", ""CO2-utslipp"": ""177 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Sedan"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""6"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AJ54839"", ""Chassis nr. (VIN)"": ""WDB2110061A205566"", ""Maksimal tilhengervekt"": ""1 900 kg"", ""Sist EU-godkjent"": ""27.06.2023"", ""Neste frist for EU-kontroll"": ""25.05.2025""}"
2738,326051426,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""107 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""48 171 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""12.06.2009"", ""Farge"": ""Bl\u00e5"", ""Interi\u00f8rfarge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""109 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 387 kg"", ""CO2-utslipp"": ""136 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DN19193"", ""Chassis nr. (VIN)"": ""VF3WU9HZC34253460"", ""Maksimal tilhengervekt"": ""1 150 kg"", ""Neste frist for EU-kontroll"": ""03.11.2024""}"
2740,332678436,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""173 300 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""2 961 kr (avgifter)"", ""Pris eks omreg"": ""46 939 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""23.05.2013"", ""Farge"": ""Brun"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""84 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 087 kg"", ""CO2-utslipp"": ""115 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""BD82139"", ""Chassis nr. (VIN)"": ""JMZDEA4J210475274"", ""Maksimal tilhengervekt"": ""900 kg""}"
2743,332441817,"{""Modell\u00e5r"": ""2009"", ""Kilometer"": ""157 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 845 kr (avgifter)"", ""Pris eks omreg"": ""47 655 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""30.10.2009"", ""Vedlikehold"": ""Servicehistorikk"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 470 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""1"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""CF51617"", ""Chassis nr. (VIN)"": ""TMADC51TP9J053966"", ""Maksimal tilhengervekt"": ""1 400 kg""}"
2745,314805168,"{""Modell\u00e5r"": ""2007"", ""Kilometer"": ""238 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""26.08.2009"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Firehjulsdrift"", ""Effekt"": ""150 Hk"", ""Sylindervolum"": ""2 l"", ""Vekt"": ""1 845 kg"", ""CO2-utslipp"": ""198 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""SUV/Offroad"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""VH15561"", ""Chassis nr. (VIN)"": ""KL1CG26RJ7B068303"", ""Maksimal tilhengervekt"": ""2 000 kg"", ""Sist EU-godkjent"": ""17.10.2022"", ""Neste frist for EU-kontroll"": ""26.11.2024""}"
2749,331761763,"{""Modell\u00e5r"": ""2013"", ""Kilometer"": ""143 600 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""2 961 kr (avgifter)"", ""Pris eks omreg"": ""46 939 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""28.02.2013"", ""Farge"": ""Gr\u00e5"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""82 Hk"", ""Sylindervolum"": ""1,2 l"", ""Vekt"": ""975 kg"", ""CO2-utslipp"": ""104 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""AY20734"", ""Chassis nr. (VIN)"": ""VF3CCHMZ0DT006527"", ""Maksimal tilhengervekt"": ""1 150 kg""}"
2760,330801927,"{""Modell\u00e5r"": ""2006"", ""Kilometer"": ""163 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""48 200 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""02.02.2006"", ""Farge"": ""S\u00f8lv"", ""Fargebeskrivelse"": ""Metallic"", ""Interi\u00f8rfarge"": ""Sort"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""87 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""1 025 kg"", ""CO2-utslipp"": ""136 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""DL30650"", ""Chassis nr. (VIN)"": ""VNKKL96360A012404"", ""Maksimal tilhengervekt"": ""750 kg"", ""Neste frist for EU-kontroll"": ""31.08.2024""}"
2763,330574015,"{""Modell\u00e5r"": ""2010"", ""Kilometer"": ""106 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 500 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""18.11.2010"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""90 Hk"", ""Sylindervolum"": ""1,4 l"", ""Vekt"": ""1 085 kg"", ""CO2-utslipp"": ""110 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""5"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RK24046"", ""Chassis nr. (VIN)"": ""VNKKC96360A255467"", ""Maksimal tilhengervekt"": ""1 050 kg"", ""Sist EU-godkjent"": ""20.12.2023"", ""Neste frist for EU-kontroll"": ""30.06.2024""}"
2766,330349148,"{""Modell\u00e5r"": ""2011"", ""Kilometer"": ""104 000 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Bensin"", ""Omregistrering"": ""1 777 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""07.06.2011"", ""Farge"": ""Hvit"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""95 Hk"", ""Sylindervolum"": ""1,3 l"", ""Vekt"": ""975 kg"", ""CO2-utslipp"": ""119 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Coupe"", ""Antall d\u00f8rer"": ""4"", ""Antall eiere"": ""2"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""JV13538"", ""Chassis nr. (VIN)"": ""XMCXNZ33ABF015240"", ""Maksimal tilhengervekt"": ""1 000 kg"", ""Sist EU-godkjent"": ""17.08.2023"", ""Neste frist for EU-kontroll"": ""31.08.2025""}"
2767,330288872,"{""Modell\u00e5r"": ""2012"", ""Kilometer"": ""216 000 km"", ""Girkasse"": ""Automat"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""4 147 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""19.10.2012"", ""Farge"": ""R\u00f8d"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""111 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 423 kg"", ""CO2-utslipp"": ""117 g/km"", ""Antall seter"": ""5"", ""Karosseri"": ""Kombi 5-d\u00f8rs"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""7"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Personbil"", ""Reg.nr."": ""RZ35910"", ""Chassis nr. (VIN)"": ""VF30U9HR8CS226848"", ""Maksimal tilhengervekt"": ""1 090 kg"", ""Sist EU-godkjent"": ""30.06.2023""}"
2779,328471082,"{""Modell\u00e5r"": ""2016"", ""Kilometer"": ""127 166 km"", ""Girkasse"": ""Manuell"", ""Drivstoff"": ""Diesel"", ""Omregistrering"": ""1 422 kr (avgifter)"", ""Pris eks omreg"": ""45 000 kr"", ""\u00c5rsavgift"": ""Les mer"", ""1. gang registrert"": ""21.04.2016"", ""Farge"": ""Svart"", ""Hjuldrift"": ""Forhjulsdrift"", ""Effekt"": ""75 Hk"", ""Sylindervolum"": ""1,6 l"", ""Vekt"": ""1 309 kg"", ""CO2-utslipp"": ""112 g/km"", ""Antall seter"": ""3"", ""Karosseri"": ""Stasjonsvogn"", ""Antall d\u00f8rer"": ""5"", ""Antall eiere"": ""3"", ""Bilen st\u00e5r i"": ""Norge"", ""Salgsform"": ""Bruktbil til salgs"", ""Avgiftsklasse"": ""Varebil"", ""Reg.nr."": ""DP93455"", ""Chassis nr. (VIN)"": ""VF77BBHW6FJ866009"", ""Maksimal tilhengervekt"": ""1 250 kg"", ""Neste frist for EU-kontroll"": ""19.06.2024""}"
