Id,Finnkode,Modellår,Kilometer,Girkasse,Drivstoff,Årsavgift,Farge,Hjuldrift,Effekt,Sylindervolum,Vekt,CO2utslipp,AntallSeter,Karosseri,AntallDører,AntallEiere,Avgiftsklasse,Maksimaltilhengervekt,SalePrice
1103,330825621,2013,389000,Manuell,Diesel,0,Hvit,Forhjulsdrift,124,2,1510,119,5,Stasjonsvogn,4,5,Personbil,1600,51000
1104,330710682,2008,143000,Automat,Diesel,1777,Grå,Forhjulsdrift,109,2,1470,158,5,KombiFemDørs,4,2,Personbil,1500,51777
1105,328766146,2008,100012,Manuell,Diesel,1777,Grå,Forhjulsdrift,90,1.6,1414,123,5,Stasjonsvogn,5,2,Personbil,1150,55000
1106,328738596,2012,182820,Manuell,Diesel,4147,Grå,Forhjulsdrift,110,2,1816,137,7,Flerbruksbil,5,5,Personbil,1300,54147
1107,278231118,2008,152000,Manuell,Diesel,1777,Blå,Forhjulsdrift,90,1.9,1251,132,5,KombiFemDørs,5,3,Personbil,1400,55000
1108,341474848,2018,113000,Manuell,Diesel,1476,Hvit,Firehjulsdrift,177,2,2152,234,2,Kasse,6,1,Varebil,3000,399000
1109,341911795,2009,251600,Automat,Diesel,1845,Blå,Forhjulsdrift,140,2,1587,177,5,Sedan,4,3,Personbil,1800,59845
1110,341899011,2011,209200,Manuell,Diesel,1845,Svart,Forhjulsdrift,126,2,1596,140,5,Stasjonsvogn,4,2,Personbil,1600,54999
1111,338343221,2009,74700,Manuell,Diesel,1231,Hvit,Forhjulsdrift,114,2,1750,222,3,Kasse,5,4,Varebil,2000,59231
1112,341867970,2009,137000,Manuell,Bensin,1845,Brun,Forhjulsdrift,114,1.6,1404,165,7,Flerbruksbil,5,2,Personbil,1200,58845
1113,341834258,2010,129482,Manuell,Diesel,1231,Hvit,Forhjulsdrift,75,1.6,1433,153,3,Flerbruksbil,4,2,Varebil,750,54900
1114,341801989,2011,119300,Manuell,Bensin,1845,Grå,Forhjulsdrift,122,1.4,1215,144,5,KombiFemDørs,5,3,Personbil,1300,59900
1115,341707371,2005,226482,Manuell,Diesel,0,Blå,Forhjulsdrift,105,1.9,1335,134,5,Stasjonsvogn,5,3,Personbil,1400,59000
1116,341466693,2013,174600,Manuell,Bensin,3074,Sølv,Firehjulsdrift,94,1.2,1035,126,5,SUVOffroad,5,3,Personbil,1000,59900
1117,341911573,2013,58000,Manuell,Bensin,3074,Grå,Forhjulsdrift,84,1.2,970,114,5,KombiFemDørs,5,1,Personbil,850,69900
1118,341930076,2018,79800,Automat,Diesel,4305,Blå,Firehjulsdrift,180,2,1740,160,5,SUVOffroad,5,1,Personbil,2100,339000
1119,341926071,2018,74300,Automat,Hybrid,4305,Sølv,Forhjulsdrift,258,1.4,1540,38,5,KombiFemDørs,5,2,Personbil,1400,219000
1120,341918799,2018,71313,Automat,Bensin,4305,Grå,Forhjulsdrift,147,1.8,1415,142,5,Stasjonsvogn,5,1,Personbil,1600,209000
1121,341908434,2018,59600,Manuell,Diesel,1476,Hvit,Firehjulsdrift,122,2,1503,152,2,Kasse,5,1,Varebil,1450,209900
1122,341889388,2018,88900,Automat,Elektrisitet,4305,Svart,Forhjulsdrift,109,0,1505,0,5,KombiFemDørs,5,1,Personbil,0,109900
1123,341850201,2018,38731,Automat,Bensin,4305,Oransje,Forhjulsdrift,110,1.2,1203,131,5,SUVOffroad,5,1,Personbil,840,179900
1124,340908360,2018,76000,Manuell,Diesel,1476,Blå,Forhjulsdrift,122,2,1654,139,3,Kasse,6,1,Varebil,2500,189000
1125,341829986,2018,60763,Automat,Bensin,3074,Sølv,Forhjulsdrift,110,1,1182,108,5,KombiFemDørs,5,1,Personbil,1300,199900
1126,341811240,2018,105000,Automat,Hybrid,4305,Sølv,Forhjulsdrift,141,1.6,1519,29,5,KombiFemDørs,5,2,Personbil,1300,179305
1127,341788213,2018,81000,Manuell,Diesel,1476,Hvit,Forhjulsdrift,101,1.5,1442,115,3,Kasse,4,1,Varebil,1200,119900
1128,341766336,2018,115000,Automat,Bensin,4305,Hvit,Forhjulsdrift,165,1.6,1365,133,7,SUVOffroad,5,2,Personbil,1350,289000
1129,341760748,2018,126800,Automat,Hybrid,4305,Grå,Forhjulsdrift,258,1.4,1540,40,5,KombiFemDørs,5,2,Personbil,1500,174905
1130,341753478,2018,124922,Automat,Bensin,4305,Svart,Forhjulsdrift,160,1.5,1447,144,5,Stasjonsvogn,5,2,Personbil,1405,219900
1131,341748774,2018,102000,Automat,Diesel,4305,Sølv,Firehjulsdrift,150,2,1475,125,5,KombiFemDørs,5,1,Personbil,1800,229900
1132,341481481,2018,54000,Manuell,Diesel,1476,Hvit,Firehjulsdrift,150,2,1874,173,3,Kasse,5,1,Varebil,2500,279000
1133,341462117,2018,83000,Automat,Bensin,4305,Grå,Forhjulsdrift,165,1.6,1320,130,7,Flerbruksbil,5,1,Personbil,1500,229900
1134,341386875,2018,93796,Automat,Hybrid,4305,Svart,Firehjulsdrift,197,2.5,1690,118,5,SUVOffroad,5,1,Personbil,1650,319000
1135,341386748,2018,57860,Manuell,Diesel,4305,Beige,Firehjulsdrift,150,2,1383,124,5,Stasjonsvogn,5,1,Personbil,2000,299500
1136,341379518,2018,113000,Manuell,Diesel,1476,Sølv,Firehjulsdrift,150,2,1874,173,3,Kasse,5,1,Varebil,2500,275900
1137,341360323,2018,75000,Automat,Diesel,4305,Grå,Forhjulsdrift,177,2,1535,128,5,SUVOffroad,5,2,Personbil,1850,299000
1138,340339090,2018,106690,Manuell,Diesel,1476,Hvit,Forhjulsdrift,99,1.6,1317,110,3,Kasse,4,3,Varebil,1250,119000
1139,341345491,2018,124480,Automat,Diesel,1476,Svart,Firehjulsdrift,150,2,1886,167,3,Kasse,5,1,Varebil,2500,349000
1140,341262311,2018,95831,Automat,Hybrid,4305,Grå,Firehjulsdrift,407,2,1963,49,5,Stasjonsvogn,5,1,Personbil,2100,399000
1141,341261364,2018,112200,Manuell,Diesel,1476,Oransje,Forhjulsdrift,95,1.2,1430,127,3,Pickup,2,1,Varebil,1000,99900
1142,279447710,2018,72600,Automat,Hybrid,4034,Rød,Firehjulsdrift,202,2,1860,41,5,SUVOffroad,5,3,Personbil,1500,269000
1143,341252657,2018,68950,Manuell,Diesel,1476,Hvit,Forhjulsdrift,102,2,1392,127,2,Kasse,5,1,Varebil,1500,173300
1144,342021201,2016,160180,Automat,Bensin,4305,Svart,Forhjulsdrift,147,1.8,1415,148,5,Stasjonsvogn,5,2,Personbil,1600,169000
1145,341987384,2016,40000,Automat,Diesel,4305,Hvit,Bakhjulsdrift,180,2,1597,114,5,Sedan,5,3,Personbil,2000,339000
1146,341952619,2016,28000,Automat,Bensin,3074,Grå,Forhjulsdrift,101,1,1046,114,5,KombiFemDørs,5,1,Personbil,900,159000
1147,341945962,2016,105200,Automat,Hybrid,4305,Beige,Forhjulsdrift,136,1.8,1335,83,5,Stasjonsvogn,5,2,Personbil,345,158305
1148,341946273,2016,123000,Manuell,Bensin,3074,Grå,Forhjulsdrift,110,1.2,1105,111,5,Stasjonsvogn,5,2,Personbil,1100,109000
1149,341946006,2016,67276,Automat,Diesel,4305,Blå,Firehjulsdrift,150,2,1641,134,5,SUVOffroad,5,2,Personbil,2100,259000
1150,341929026,2016,69900,Automat,Bensin,4305,Rød,Firehjulsdrift,150,2,1324,146,5,SUVOffroad,5,2,Personbil,1200,239900
1151,341860285,2016,73600,Automat,Hybrid,4305,Grå,Firehjulsdrift,442,3,2390,84,5,SUVOffroad,5,3,Personbil,2000,445000
1152,341859857,2016,186000,Manuell,Diesel,1476,Oransje,Forhjulsdrift,102,2,1779,162,3,Kasse,6,1,Varebil,2200,148000
1153,341814440,2016,63100,Automat,Elektrisitet,3074,Hvit,Bakhjulsdrift,168,0,1195,0,4,KombiFemDørs,5,2,Personbil,0,119900
1154,341787901,2016,170081,Automat,Bensin,4305,Svart,Firehjulsdrift,180,1.8,1375,154,5,Stasjonsvogn,5,1,Personbil,1600,169000
1155,341612723,2016,241200,Automat,Bensin,4305,Hvit,Forhjulsdrift,122,1.6,1320,124,5,KombiFemDørs,5,1,Personbil,1200,119000
1156,341498723,2016,104500,Automat,Diesel,4305,Svart,Firehjulsdrift,150,2,1590,128,7,Flerbruksbil,5,1,Personbil,1600,218800
1157,341453951,2016,94500,Automat,Diesel,4305,Svart,Bakhjulsdrift,136,2.1,1540,119,5,Stasjonsvogn,5,2,Personbil,1800,269000
1158,341426469,2016,113000,Automat,Diesel,4305,Rød,Firehjulsdrift,175,2.2,1628,144,5,SUVOffroad,5,2,Personbil,2000,269000
1159,341380747,2016,89330,Manuell,Diesel,1476,Hvit,Forhjulsdrift,122,2,1613,139,3,Kasse,5,1,Varebil,2500,169000
1160,341303307,2016,66170,Automat,Diesel,1476,Hvit,Forhjulsdrift,99,1.6,1333,108,3,Kasse,5,2,Varebil,1250,149000
1161,341301107,2016,88800,Automat,Hybrid,4305,Hvit,Forhjulsdrift,204,1.4,1524,37,5,KombiFemDørs,5,2,Personbil,1500,169000
1162,341279563,2016,95000,Automat,Bensin,4305,Svart,Bakhjulsdrift,136,1.5,1425,126,5,Sedan,4,2,Personbil,1300,219800
1163,341276340,2016,108489,Automat,Bensin,4305,Svart,Forhjulsdrift,190,2,1693,144,5,Stasjonsvogn,4,2,Personbil,1600,299900
1164,341274988,2016,202000,Automat,Hybrid,4305,Hvit,Bakhjulsdrift,279,2,1765,53,5,Stasjonsvogn,5,2,Personbil,1600,159900
1165,341274293,2016,129219,Automat,Hybrid,4305,Sølv,Bakhjulsdrift,223,2.5,1620,107,5,Sedan,4,2,Personbil,750,229000
1166,341268959,2016,164000,Automat,Diesel,1476,Blå,Firehjulsdrift,190,2.1,2111,177,3,Kasse,4,2,Varebil,2500,299900
1167,341257326,2016,230038,Automat,Diesel,4305,Grå,Firehjulsdrift,150,2,1641,140,5,SUVOffroad,5,1,Personbil,2100,159900
1168,341259375,2016,114032,Automat,Diesel,4305,Grå,Forhjulsdrift,136,1.6,1279,119,5,KombiFemDørs,5,1,Personbil,1500,155000
1169,341231053,2016,49500,Automat,Diesel,4305,Brun,Forhjulsdrift,130,1.6,1461,122,5,KombiFemDørs,5,2,Personbil,1400,209000
1170,341222326,2016,131000,Automat,Diesel,4305,Svart,Forhjulsdrift,136,1.6,1279,119,5,KombiFemDørs,5,2,Personbil,1500,149000
1171,341197460,2016,180000,Automat,Diesel,1476,Hvit,Firehjulsdrift,136,2.1,2111,177,3,Kasse,5,1,Varebil,2500,239900
1172,340844194,2016,47850,Automat,Diesel,1476,Grå,Forhjulsdrift,99,1.6,1411,108,3,Kasse,4,2,Varebil,1200,119000
1173,341176944,2016,144500,Automat,Bensin,4672,Grå,Forhjulsdrift,110,1.2,1176,112,5,KombiFemDørs,5,4,Personbil,1300,119999
1174,341143509,2016,119017,Automat,Bensin,3074,Hvit,Forhjulsdrift,110,1.2,1103,109,5,Stasjonsvogn,5,2,Personbil,1100,129500
